finding_id,meteorite_id,findings,discovery_year
851,862,Trace rare earth elements,1984
852,863,Low density,1984
853,864,High chromium content,1984
854,865,Elevated manganese levels,1984
855,866,Presence of water-bearing minerals,1984
856,867,High chromium content,1985
857,868,Porous texture noted,1985
858,869,Anomalous silicon content,1985
859,870,Iron-nickel alloy composition,1985
860,871,Anomalous oxygen isotope ratio,1985
861,872,High iron content,1985
862,873,Low density,1985
863,874,Carbonaceous composition,1985
864,875,Low volatile compounds,1985
865,876,Presence of organic compounds,1985
866,877,Anomalous oxygen isotope ratio,1985
867,878,Iron-nickel alloy composition,1985
868,879,Unusual chemical makeup,1985
869,880,Low density,1985
870,881,Significant phosphorous levels,1985
871,882,Rare isotopes detected,1985
872,883,Significant phosphorous levels,1985
873,884,High iron content,1985
874,885,High metal content,1985
875,886,High metal content,1985
876,887,Abundant olivine crystals,1985
877,888,Nickel traces found,1985
878,889,Unique mineral structure,1985
879,890,Presence of water-bearing minerals,1985
880,891,Significant phosphorous levels,1985
881,892,Silicate rich,1985
882,893,Carbonaceous composition,1985
883,894,Trace rare earth elements,1985
884,895,Unique mineral structure,1985
885,896,Presence of organic compounds,1985
886,897,Silicate rich,1985
887,898,Elevated cobalt levels,1985
888,899,High iron content,1985
889,900,Porous texture noted,1985
890,901,Evidence of partial melting,1985
891,902,Anomalous silicon content,1985
892,903,High metal content,1985
893,904,Shock-metamorphosed structure,1985
894,905,Porous texture noted,1985
895,906,Significant sulfur levels,1985
896,907,Carbonaceous composition,1985
897,908,Porous texture noted,1985
898,909,Trace platinum group metals,1985
899,910,High magnesium content,1985
900,911,Unique mineral structure,1985
901,912,High iron content,1985
902,913,Low density,1985
903,914,Presence of organic compounds,1985
904,915,Rare isotopes detected,1985
905,916,Presence of organic compounds,1985
906,917,Elevated cobalt levels,1985
907,918,Abundant olivine crystals,1985
908,919,Low density,1985
909,920,Significant sulfur levels,1985
910,921,High metal content,1985
911,922,Crystalline texture observed,1985
912,923,Low volatile compounds,1985
913,924,Silicate rich,1985
914,925,High metal content,1985
915,926,Porous texture noted,1985
916,927,Significant phosphorous levels,1985
917,928,Porous texture noted,1985
918,929,Elevated cobalt levels,1985
919,930,Significant sulfur levels,1985
920,931,Elevated manganese levels,1985
921,932,High magnesium content,1985
922,933,Evidence of partial melting,1985
923,934,Unique mineral structure,1985
924,935,Porous texture noted,1985
925,936,Elevated cobalt levels,1985
926,937,Porous texture noted,1985
927,938,Unique mineral structure,1985
928,939,Unique mineral structure,1985
929,940,Iron-nickel alloy composition,1985
930,941,Elevated manganese levels,1985
931,942,Carbonaceous composition,1985
932,943,Low density,1985
933,944,Low density,1985
934,945,High chromium content,1985
935,946,Elevated manganese levels,1985
936,947,Evidence of partial melting,1985
937,948,Exotic mineral inclusions,1985
938,949,Low carbon content,1985
939,950,Silicate rich,1985
940,951,Silicate rich,1985
941,952,Low carbon content,1985
942,953,Nickel traces found,1985
943,954,Porous texture noted,1985
944,955,High metal content,1985
945,956,Rare isotopes detected,1985
946,957,High titanium concentration,1985
947,958,Significant sulfur levels,1985
948,959,Rare isotopes detected,1985
949,960,Abundant olivine crystals,1985
950,961,Magnetic properties observed,1985
951,962,Elevated manganese levels,1985
952,963,Crystalline texture observed,1985
953,964,Crystalline texture observed,1985
954,965,Elevated cobalt levels,1985
955,966,Presence of organic compounds,1985
956,967,High magnesium content,1985
957,968,Carbonaceous composition,1985
958,969,Abundant olivine crystals,1985
959,970,Low volatile compounds,1985
960,971,Elevated cobalt levels,1985
961,972,Porous texture noted,1985
962,973,Low carbon content,1985
963,974,High magnesium content,1985
964,975,High magnesium content,1985
965,976,Iron-nickel alloy composition,1985
966,977,Rare isotopes detected,1985
967,978,Anomalous oxygen isotope ratio,1985
968,979,Elevated manganese levels,1985
969,980,Unusual chemical makeup,1985
970,981,Low volatile compounds,1985
971,982,Presence of water-bearing minerals,1985
972,983,Presence of water-bearing minerals,1985
973,984,Abundant olivine crystals,1985
974,985,Rare isotopes detected,1985
975,986,Crystalline texture observed,1985
976,987,Elevated manganese levels,1985
977,988,Trace platinum group metals,1985
978,989,Presence of organic compounds,1985
979,990,High titanium concentration,1985
980,991,Low carbon content,1985
981,992,Abundant olivine crystals,1985
982,993,Elevated cobalt levels,1985
983,994,High metal content,1985
984,995,High chromium content,1985
985,996,Unique mineral structure,1985
986,997,Nickel traces found,1985
987,998,Porous texture noted,1985
988,999,Silicate rich,1985
989,1000,Significant phosphorous levels,1985
990,1001,Magnetic properties observed,1985
991,1002,Low carbon content,1985
992,1003,Significant sulfur levels,1985
993,1004,Anomalous silicon content,1985
994,1005,Low density,1985
995,1006,Anomalous oxygen isotope ratio,1985
996,1007,Shock-metamorphosed structure,1985
997,1008,Presence of water-bearing minerals,1985
998,1009,High magnesium content,1985
999,1010,Porous texture noted,1985
1000,1011,Low carbon content,1985
1001,1012,Shock-metamorphosed structure,1985
1002,1013,Anomalous oxygen isotope ratio,1985
1003,1014,Shock-metamorphosed structure,1985
1004,1015,Carbonaceous composition,1985
1005,1016,Carbonaceous composition,1985
1006,1017,Iron-nickel alloy composition,1985
1007,1018,Presence of water-bearing minerals,1985
1008,1019,Significant phosphorous levels,1985
1009,1020,Rare isotopes detected,1985
1010,1021,Evidence of partial melting,1985
1011,1022,Nickel traces found,1985
1012,1023,Magnetic properties observed,1985
1013,1024,Nickel traces found,1985
1014,1025,High iron content,1986
1015,1026,Unusual chemical makeup,1986
1016,1027,Carbonaceous composition,1986
1017,1028,Magnetic properties observed,1986
1018,1029,Iron-nickel alloy composition,1986
1019,1030,Elevated cobalt levels,1986
1020,1031,Nickel traces found,1986
1021,1032,Low carbon content,1986
1022,1033,High titanium concentration,1986
1023,1034,Anomalous silicon content,1986
1024,1035,Low carbon content,1986
1025,1036,Carbonaceous composition,1986
1026,1037,High chromium content,1986
1027,1038,Elevated manganese levels,1987
1028,1039,Unusual chemical makeup,1987
1029,1040,Significant sulfur levels,1987
1030,1041,Elevated cobalt levels,1987
1031,1042,High chromium content,1987
1032,1043,High magnesium content,1987
1033,1044,Unusual chemical makeup,1987
1034,1045,Unique mineral structure,1988
1035,1046,Significant phosphorous levels,1988
1036,1047,Silicate rich,1988
1037,1048,Presence of water-bearing minerals,1988
1038,1049,Presence of organic compounds,1988
1039,1050,Abundant olivine crystals,1988
1040,1051,High metal content,1988
1041,1052,Carbonaceous composition,1988
1042,1053,Presence of water-bearing minerals,1988
1043,1054,Crystalline texture observed,1988
1044,1055,Low carbon content,1988
1045,1056,Low density,1988
1046,1057,Low volatile compounds,1988
1047,1058,High chromium content,1988
1048,1059,Elevated manganese levels,1988
1049,1060,Significant phosphorous levels,1988
1050,1061,Nickel traces found,1988
1051,1062,Crystalline texture observed,1988
1052,1063,Shock-metamorphosed structure,1988
1053,1064,Silicate rich,1988
1054,1065,Low density,1988
1055,1066,Presence of organic compounds,1988
1056,1067,Low carbon content,1988
1057,1068,Carbonaceous composition,1988
1058,1069,Crystalline texture observed,1988
1059,1070,Trace rare earth elements,1988
1060,1071,Evidence of partial melting,1988
1061,1072,Presence of water-bearing minerals,1988
1062,1073,High chromium content,1988
1063,1074,High chromium content,1988
1064,1075,Elevated cobalt levels,1988
1065,1076,High titanium concentration,1988
1066,1077,Shock-metamorphosed structure,1988
1067,1078,Shock-metamorphosed structure,1988
1068,1079,Abundant olivine crystals,1988
1069,1080,High chromium content,1988
1070,1081,Trace rare earth elements,1988
1071,1082,High titanium concentration,1988
1072,1083,Unique mineral structure,1988
1073,1084,Iron-nickel alloy composition,1988
1074,1085,Unique mineral structure,1988
1075,1086,High magnesium content,1988
1076,1087,Presence of organic compounds,1988
1077,1088,Unusual chemical makeup,1988
1078,1089,Anomalous silicon content,1988
1079,1090,Magnetic properties observed,1988
1080,1091,Unusual chemical makeup,1988
1081,1092,Carbonaceous composition,1988
1082,1093,Presence of water-bearing minerals,1988
1083,1094,Unique mineral structure,1988
1084,1095,Low volatile compounds,1988
1085,1096,Low density,1988
1086,1097,Abundant olivine crystals,1988
1087,1098,Porous texture noted,1988
1088,1099,High metal content,1988
1089,1100,Exotic mineral inclusions,1988
1090,1101,Abundant olivine crystals,1988
1091,1102,Iron-nickel alloy composition,1988
1092,1103,Anomalous oxygen isotope ratio,1988
1093,1104,Evidence of partial melting,1988
1094,1105,High chromium content,1988
1095,1106,Significant sulfur levels,1988
1096,1107,Low volatile compounds,1988
1097,1108,Trace platinum group metals,1988
1098,1109,Exotic mineral inclusions,1988
1099,1110,Trace platinum group metals,1988
1100,1111,Anomalous oxygen isotope ratio,1988
1101,1112,High magnesium content,1988
1102,1113,Significant sulfur levels,1988
1103,1114,Significant sulfur levels,1988
1104,1115,Presence of organic compounds,1988
1105,1116,Elevated cobalt levels,1988
1106,1117,Porous texture noted,1988
1107,1118,Abundant olivine crystals,1988
1108,1119,Abundant olivine crystals,1988
1109,1120,Porous texture noted,1988
1110,1121,High chromium content,1988
1111,1122,Presence of organic compounds,1988
1112,1123,Evidence of partial melting,1988
1113,1124,Significant sulfur levels,1988
1114,1125,Presence of water-bearing minerals,1988
1115,1126,Elevated manganese levels,1988
1116,1127,High magnesium content,1988
1117,1128,Silicate rich,1988
1118,1129,Elevated manganese levels,1988
1119,1130,Magnetic properties observed,1988
1120,1131,High magnesium content,1988
1121,1132,Anomalous oxygen isotope ratio,1988
1122,1133,Exotic mineral inclusions,1988
1123,1134,High magnesium content,1988
1124,1135,Abundant olivine crystals,1988
1125,1136,Significant sulfur levels,1988
1126,1137,Low density,1988
1127,1138,Abundant olivine crystals,1988
1128,1139,High iron content,1988
1129,1141,Shock-metamorphosed structure,1988
1130,1142,Anomalous silicon content,1988
1131,1143,Low volatile compounds,1988
1132,1144,Rare isotopes detected,1988
1133,1145,Anomalous silicon content,1988
1134,1146,Porous texture noted,1988
1135,1147,Exotic mineral inclusions,1988
1136,1148,Porous texture noted,1988
1137,1149,Presence of organic compounds,1988
1138,1150,Trace rare earth elements,1988
1139,1151,Unusual chemical makeup,1988
1140,1152,High metal content,1988
1141,1153,Exotic mineral inclusions,1988
1142,1154,Abundant olivine crystals,1988
1143,1155,Low carbon content,1988
1144,1156,Elevated cobalt levels,1988
1145,1157,Anomalous oxygen isotope ratio,1988
1146,1158,Silicate rich,1988
1147,1159,Nickel traces found,1988
1148,1160,Iron-nickel alloy composition,1988
1149,1161,Low density,1988
1150,1162,High magnesium content,1988
1151,1163,Significant sulfur levels,1988
1152,1168,Abundant olivine crystals,1988
1153,1173,Shock-metamorphosed structure,1988
1154,1179,High titanium concentration,1988
1155,1192,Presence of water-bearing minerals,1988
1156,1193,Iron-nickel alloy composition,1988
1157,1199,Anomalous silicon content,1988
1158,1203,Unusual chemical makeup,1988
1159,1243,Magnetic properties observed,1990
1160,1244,High chromium content,1990
1161,1245,Iron-nickel alloy composition,1990
1162,1246,Rare isotopes detected,1990
1163,1247,High chromium content,1990
1164,1248,Evidence of partial melting,1990
1165,1249,High chromium content,1990
1166,1250,Low volatile compounds,1990
1167,1251,Evidence of partial melting,1990
1168,1252,Iron-nickel alloy composition,1990
1169,1253,Trace rare earth elements,1990
1170,1254,Iron-nickel alloy composition,1990
1171,1255,High chromium content,1990
1172,1256,Crystalline texture observed,1990
1173,1257,Shock-metamorphosed structure,1990
1174,1258,Crystalline texture observed,1994
1175,1259,Low carbon content,1994
1176,1260,Presence of water-bearing minerals,1994
1177,1261,Magnetic properties observed,1994
1178,1262,Magnetic properties observed,1994
1179,1263,Evidence of partial melting,1994
1180,1264,High metal content,1994
1181,1265,High iron content,1994
1182,1266,Significant phosphorous levels,1994
1183,1267,High metal content,1994
1184,1268,Exotic mineral inclusions,1994
1185,1269,Significant sulfur levels,1994
1186,1270,Low density,1994
1187,1271,Significant sulfur levels,1994
