study_id,meteorite_id,scientist_id,study_date
934,27085,37890,2013-09-15
935,47812,11658,2004-06-21
936,7121,10584,2000-10-24
937,18347,22374,2015-07-27
938,26996,1091,2023-01-25
939,20098,24945,2000-03-30
940,19727,32516,2001-06-13
941,53792,27395,2002-05-06
942,12357,19771,2024-05-11
943,46825,34070,2019-05-23
944,747,14786,2003-12-31
945,18450,2949,2000-10-02
946,8265,21356,2015-08-24
947,15658,14400,2000-10-05
948,30590,25888,2021-05-15
949,27137,7803,2007-11-05
950,23345,37857,2022-06-28
951,38641,17700,2001-07-27
952,11094,26705,2025-01-11
953,5001,6272,2018-03-14
954,22473,11729,2024-04-25
955,23395,1703,2017-04-04
956,22596,18574,2000-01-30
957,29290,368,2021-01-19
958,51375,24934,2024-11-29
959,3534,14898,2021-05-30
960,10409,34318,2012-03-18
961,50201,10278,2014-09-07
962,49697,13213,2014-05-14
963,5532,20762,2018-08-02
964,33481,21868,2012-06-15
965,26224,19456,2002-09-25
966,9295,6951,2000-12-16
967,23581,29132,2016-08-14
968,30087,11032,2023-08-19
969,4777,30988,2012-12-21
970,28246,17040,2005-09-05
971,22604,35997,2009-04-18
972,57178,18331,2024-01-19
973,25899,10177,2022-04-05
974,7573,16812,2002-12-15
975,3836,17437,2006-12-11
976,52004,37684,2010-09-12
977,28536,26153,2015-07-20
978,53854,30784,2025-02-05
979,12799,30108,2009-05-26
980,40353,19718,2002-09-10
981,46689,34816,2024-01-16
982,39001,18084,2023-10-31
983,46499,8313,2019-11-07
984,2055,22302,2024-02-22
985,370,26125,2010-10-01
986,29002,18803,2009-01-13
987,48560,29564,2023-08-29
988,14789,31884,2018-03-15
989,28637,34721,2005-02-05
990,11424,1132,2011-12-12
991,16592,20035,2005-08-03
992,49585,7837,2022-09-17
993,25210,4557,2016-03-19
994,16678,24640,2001-04-05
995,22362,8025,2015-01-08
996,8354,30229,2012-10-19
997,1112,22208,2000-10-28
998,20281,35958,2008-01-23
999,26434,15772,2011-01-18
1000,23512,37323,2015-09-09
1001,53972,8078,2001-11-29
1002,14680,25231,2009-12-15
1003,20269,2877,2007-01-24
1004,166,15648,2024-02-10
1005,33085,33940,2008-01-29
1006,5051,18366,2018-12-01
1007,19945,23212,2019-07-24
1008,29838,5825,2000-01-21
1009,3668,33864,2023-07-25
1010,25314,32250,2014-09-06
1011,23548,1182,2023-10-03
1012,52046,18715,2025-03-31
1013,14062,30719,2000-07-07
1014,55472,10238,2022-01-12
1015,53302,32897,2000-09-01
1016,15834,9320,2019-02-04
1017,49941,15390,2021-12-03
1018,29488,24780,2023-07-05
1019,485,18783,2013-08-03
1020,50674,29823,2008-06-23
1021,54451,34725,2013-06-22
1022,46984,23121,2012-06-19
1023,13038,10134,2007-12-24
1024,57134,27999,2017-07-21
1025,46865,34920,2015-11-25
1026,50323,4575,2004-07-04
1027,29826,27558,2021-11-18
1028,21801,9302,2009-01-09
1029,28303,20679,2013-06-18
1030,23679,27281,2024-03-28
1031,47745,17882,2014-11-20
1032,22013,32722,2022-11-15
1033,49451,28577,2012-10-06
1034,18857,32697,2014-06-17
1035,55804,22197,2006-04-08
1036,20163,5727,2024-09-19
1037,5411,35836,2006-09-26
1038,15519,11816,2005-11-24
1039,51558,4022,2017-04-17
1040,23222,19184,2009-01-22
1041,39283,29397,2006-06-28
1042,40100,37534,2025-02-14
1043,51784,21625,2005-06-30
1044,48646,22076,2009-10-18
1045,37795,2006,2014-06-30
1046,1599,28182,2024-04-01
1047,22112,4769,2020-08-25
1048,4023,24411,2002-06-05
1049,3524,14994,2023-06-12
1050,29715,24826,2022-05-27
1051,7999,21473,2005-03-15
1052,24862,16281,2023-01-09
1053,56916,4690,2007-01-21
1054,16192,26710,2020-05-16
1055,815,16198,2020-09-07
1056,29228,5321,2014-10-26
1057,19777,31725,2016-09-27
1058,4158,27041,2022-06-27
1059,3546,22347,2020-10-17
1060,23668,21436,2013-10-23
1061,53027,22461,2006-06-11
1062,48554,26879,2007-11-23
1063,21760,12212,2022-07-16
1064,9707,14962,2004-03-02
1065,39728,19217,2020-01-02
1066,50538,8594,2020-02-05
1067,25782,10196,2025-02-12
1068,23714,21561,2018-08-14
1069,45890,12855,2007-11-03
1070,53081,22355,2009-03-01
1071,13921,18393,2013-09-01
1072,40699,7763,2023-07-01
1073,4372,32497,2009-08-18
1074,27937,22883,2013-09-01
1075,50011,25571,2023-11-10
1076,51754,13303,2019-09-22
1077,47922,2128,2016-09-22
1078,28407,32337,2013-09-02
1079,20733,25871,2014-09-23
1080,24117,13994,2016-10-20
1081,50638,26218,2016-10-03
1082,1964,36997,2003-01-16
1083,7047,18448,2016-04-09
1084,2531,23611,2003-12-01
1085,12516,7146,2006-01-22
1086,30276,4857,2024-09-15
1087,6667,21038,2016-12-19
1088,24954,14019,2015-07-27
1089,49400,22630,2010-11-27
1090,55993,623,2009-09-05
1091,14617,7951,2000-05-24
1092,13233,30831,2025-10-12
1093,22031,7138,2007-02-12
1094,29007,7201,2012-01-12
1095,48018,34993,2025-02-14
1096,21391,35596,2002-01-07
1097,923,5012,2006-02-11
1098,15002,31336,2019-04-16
1099,49562,8691,2005-08-15
1100,21882,9032,2000-02-13
1101,40275,26161,2011-05-31
1102,53348,33320,2013-03-22
1103,12745,28831,2009-07-25
1104,938,15286,2017-01-17
1105,12793,12270,2007-10-11
1106,46486,32362,2018-03-30
1107,28381,18628,2001-08-31
1108,29518,27341,2007-09-07
1109,50847,17664,2005-03-22
1110,21326,10803,2013-12-31
1111,18616,13141,2024-03-27
1112,45011,18946,2015-11-03
1113,50254,15841,2011-03-24
1114,40127,27959,2016-04-17
1115,8910,29279,2025-05-27
1116,16846,23253,2001-08-26
1117,54941,37585,2007-04-22
1118,40646,17199,2019-07-18
1119,25814,9575,2024-04-16
1120,19676,27824,2019-11-07
1121,12221,19731,2025-09-28
1122,23896,6572,2021-06-01
1123,30433,7646,2005-08-29
1124,8561,36955,2002-09-30
1125,54093,30496,2022-05-29
1126,11673,18681,2013-05-15
1127,11757,17641,2006-06-16
1128,50952,35577,2019-03-16
1129,52049,14407,2006-08-19
1130,25881,22635,2005-07-29
1131,8966,14302,2000-11-04
1132,40714,15394,2023-06-09
1133,22140,1196,2011-10-13
1134,24753,3679,2019-09-08
1135,27270,21593,2006-07-12
1136,26293,10487,2007-03-31
1137,23571,535,2004-12-04
1138,699,21070,2015-12-23
1139,32781,35030,2011-01-31
1140,28712,32226,2012-10-08
1141,21390,26753,2008-01-31
1142,3863,8805,2007-10-07
1143,6991,34229,2003-10-29
1144,5665,26814,2002-12-31
1145,55863,26402,2011-03-21
1146,54393,24262,2022-02-11
1147,56168,9496,2001-10-28
1148,53134,13475,2001-10-30
1149,23387,32900,2022-02-02
1150,2208,18020,2015-12-04
1151,28700,28117,2005-03-24
1152,937,5368,2000-11-04
1153,57173,14580,2014-02-08
1154,56780,29313,2011-02-17
1155,18709,30783,2012-03-26
1156,3615,31990,2020-06-19
1157,47740,29325,2001-05-12
1158,50500,21996,2005-09-13
1159,15358,3585,2018-03-12
1160,760,23181,2014-07-13
1161,55163,32415,2017-03-02
1162,6602,12363,2003-05-13
1163,18364,13993,2010-10-08
1164,33604,14956,2013-08-27
1165,49618,29644,2006-10-12
1166,18325,36205,2021-09-11
1167,15449,29804,2007-12-31
1168,25985,12822,2007-05-14
1169,16249,31636,2005-08-20
1170,3374,5867,2018-06-19
1171,54983,6969,2002-04-03
1172,9896,6570,2003-04-23
1173,29551,32247,2018-06-28
1174,23457,18513,2024-11-19
1175,5040,14735,2001-07-17
1176,23087,30624,2016-11-20
1177,12716,1286,2019-04-12
1178,29674,25414,2022-12-31
1179,15326,37724,2024-03-18
1180,16595,24796,2011-04-17
1181,8832,15396,2017-03-01
1182,56742,32415,2010-11-17
1183,21909,26663,2006-04-19
1184,22143,21550,2011-09-09
1185,15538,33781,2025-05-23
1186,7353,37712,2004-06-07
1187,29338,32322,2021-12-22
1188,413,10362,2012-01-02
1189,39548,24859,2002-09-08
1190,12462,25859,2011-03-14
1191,50467,31860,2021-11-07
1192,26129,34135,2019-07-13
1193,53456,31700,2002-11-01
1194,57456,3768,2023-07-10
1195,7270,15215,2001-12-09
1196,49608,17690,2011-08-23
1197,54053,16259,2001-04-16
1198,54874,36557,2004-08-23
1199,24531,9712,2019-07-29
1200,24548,35617,2003-01-10
1201,10515,10399,2000-11-17
1202,27178,8333,2006-09-09
1203,23750,32893,2021-05-09
1204,24409,8920,2017-10-10
1205,15725,28754,2022-09-15
1206,21603,12747,2009-11-13
1207,55755,3311,2025-11-20
1208,55552,15767,2002-06-03
1209,50705,19272,2015-06-19
1210,39515,31593,2021-09-17
1211,14955,24627,2000-02-06
1212,38794,32387,2021-02-01
1213,11507,2555,2017-01-24
1214,56302,30022,2008-03-17
1215,23842,26504,2022-03-11
1216,55172,4459,2025-12-16
1217,25681,31756,2021-02-10
1218,54023,30953,2016-07-23
1219,8995,17476,2014-12-01
1220,9714,36247,2007-01-06
1221,54779,20832,2010-04-14
1222,20902,12602,2006-11-18
1223,11738,20682,2022-01-03
1224,45890,12365,2011-12-18
1225,22233,26202,2019-07-12
1226,23655,25919,2015-03-30
1227,18709,27976,2014-05-08
1228,46880,14046,2015-06-16
1229,522,23429,2011-11-12
1230,12217,3193,2001-03-06
1231,1358,27664,2016-09-27
1232,12581,10876,2020-05-09
1233,11473,3455,2025-08-17
1234,1964,19638,2013-11-18
1235,5603,23780,2015-12-04
1236,15330,28693,2007-12-10
1237,691,21377,2025-06-03
1238,46597,32194,2012-08-30
1239,35583,9700,2006-07-05
1240,55622,14108,2025-07-24
1241,47356,30943,2017-06-06
1242,20456,34310,2002-09-24
1243,25678,5827,2017-09-10
1244,4722,27126,2013-03-12
1245,4303,29432,2021-05-23
1246,55774,5782,2022-05-19
1247,638,10169,2018-04-15
1248,18508,17249,2001-05-27
1249,27867,4909,2016-02-15
1250,2112,25754,2015-10-25
1251,7088,30566,2015-07-05
1252,52045,12583,2013-12-07
1253,21024,6702,2015-04-15
1254,56918,14116,2010-04-16
1255,29495,18209,2015-03-26
1256,9714,6857,2012-10-09
1257,16678,11515,2016-07-08
1258,29243,6963,2016-12-21
1259,5262,13224,2001-07-10
1260,30199,29343,2024-03-05
1261,25251,12711,2021-07-27
1262,13152,13759,2025-09-06
1263,39960,7269,2006-10-06
1264,32833,1533,2021-09-06
1265,44885,21031,2009-09-04
1266,22430,1204,2020-02-23
1267,13227,21628,2009-04-14
1268,47230,16727,2008-05-01
1269,832,4138,2002-03-11
1270,243,34750,2015-01-18
1271,29299,24177,2007-11-22
1272,10818,36566,2019-09-24
1273,16007,22892,2025-02-05
1274,2683,15002,2005-10-03
1275,26578,32876,2016-07-19
1276,49548,16822,2008-03-30
1277,6161,24807,2025-07-23
1278,48041,19125,2020-04-15
1279,20484,17918,2018-10-26
1280,21078,6291,2006-05-28
1281,56350,37416,2007-02-25
1282,12663,32997,2010-11-23
1283,53063,32931,2016-11-05
1284,16794,27802,2018-03-11
1285,39688,3332,2020-05-27
1286,23873,19271,2001-07-31
1287,22504,26969,2019-04-27
1288,9701,15183,2007-09-08
1289,1585,474,2005-02-11
1290,18735,29225,2006-10-18
1291,11287,497,2015-02-16
1292,2353,34789,2015-01-06
1293,18619,36669,2013-09-05
1294,40138,15213,2024-03-16
1295,24959,11378,2011-01-31
1296,28101,30882,2017-03-05
1297,39963,25537,2006-07-13
1298,5325,16219,2001-06-15
1299,13511,18795,2025-05-26
1300,29723,33250,2016-03-10
1301,38322,21340,2020-11-24
1302,53147,29368,2011-05-10
1303,14140,36468,2016-08-02
1304,5120,35698,2003-12-04
1305,24716,29259,2013-01-26
1306,8388,6370,2008-07-10
1307,900,30707,2016-03-20
1308,18296,11205,2012-06-16
1309,5306,34379,2013-08-20
1310,7303,19693,2005-11-23
1311,15476,33428,2013-10-23
1312,6781,24487,2000-04-09
1313,16366,24654,2011-04-23
1314,16821,22295,2024-12-06
1315,7096,35296,2012-03-23
1316,34538,32109,2019-12-15
1317,48611,16346,2008-07-18
1318,14863,15293,2000-02-20
1319,6504,9625,2004-11-22
1320,6589,20722,2005-02-08
1321,15989,31628,2005-12-05
1322,19092,6361,2003-01-10
1323,26506,36821,2015-07-09
1324,22510,30196,2025-02-16
1325,21194,3341,2003-04-12
1326,28543,22942,2000-01-30
1327,18919,13991,2013-06-22
1328,22416,23127,2019-10-19
1329,9564,29795,2002-03-02
1330,31343,9988,2020-02-20
1331,56331,37816,2023-01-23
1332,48440,6821,2005-04-18
1333,51412,30537,2004-07-13
1334,3628,12026,2015-12-15
1335,11720,8160,2011-01-11
1336,35690,26988,2000-05-21
1337,19978,11576,2023-02-01
1338,51010,29910,2012-08-23
1339,7011,14960,2012-04-11
1340,29049,110,2000-01-10
1341,5171,16965,2001-07-21
1342,49080,31824,2022-09-26
1343,23470,16589,2018-04-09
1344,26163,32203,2006-12-28
1345,6043,9291,2012-08-22
1346,11947,21667,2002-06-02
1347,38743,37598,2005-03-07
1348,30104,29320,2009-07-08
1349,49613,4225,2010-03-31
1350,1441,29332,2014-05-11
1351,26762,27903,2017-06-03
1352,3418,2820,2015-10-27
1353,12203,18392,2018-11-07
1354,12107,28977,2018-06-19
1355,47843,19954,2018-08-22
1356,12645,15975,2014-02-26
1357,16340,27884,2004-12-21
1358,56825,36810,2024-09-28
1359,16987,17103,2012-08-15
1360,16200,19149,2006-01-04
1361,23978,898,2022-03-31
1362,23815,22201,2004-05-02
1363,9249,15597,2019-09-12
1364,12782,12195,2018-03-09
1365,38828,33492,2011-03-31
1366,9193,9943,2019-08-23
1367,53461,30290,2004-02-23
1368,18659,18018,2017-02-27
1369,54602,3181,2024-04-03
1370,48434,2015,2016-07-28
1371,46724,12115,2006-03-20
1372,24351,16029,2023-03-02
1373,33807,9396,2018-07-24
1374,57398,3589,2012-06-10
1375,14357,1813,2016-03-19
1376,29713,28567,2018-02-03
1377,30223,25894,2014-02-16
1378,964,27595,2000-07-03
1379,40242,2084,2024-08-06
1380,21746,11384,2008-07-23
1381,25152,30256,2013-04-04
1382,18671,37246,2019-02-10
1383,22310,7389,2009-03-17
1384,49774,34025,2016-06-18
1385,49694,23297,2009-03-19
1386,195,37637,2019-08-12
1387,14134,2312,2004-06-25
1388,20997,32578,2006-05-10
1389,4691,2472,2002-01-20
1390,45918,27137,2013-12-06
1391,16350,510,2021-03-01
1392,9167,6797,2017-06-10
1393,13032,23865,2012-04-04
1394,8898,15949,2008-09-11
1395,21605,36729,2022-05-28
1396,25144,32944,2013-04-18
1397,1527,14347,2002-04-23
1398,49755,31102,2000-08-07
1399,28648,10012,2013-04-14
1400,38621,36487,2005-12-04
1401,10240,10997,2023-12-26
1402,51863,404,2003-12-27
1403,55971,6190,2006-01-16
1404,51630,37073,2022-02-04
1405,13636,22551,2002-04-11
1406,27938,34946,2014-09-23
1407,52169,36781,2006-09-22
1408,9400,6492,2021-05-01
1409,23404,5649,2005-07-18
1410,50525,15244,2011-02-16
1411,12825,26018,2007-06-13
1412,20912,28194,2002-05-24
1413,13059,9818,2011-04-01
1414,53071,37955,2002-12-30
1415,40326,10783,2007-05-02
1416,20971,29082,2004-10-02
1417,26892,23430,2011-07-02
1418,30342,1471,2010-09-08
1419,38565,4929,2018-10-05
1420,53297,8785,2007-04-19
1421,14649,16249,2007-11-29
1422,38448,24433,2002-01-16
1423,25187,33586,2008-06-26
1424,11762,25168,2001-03-16
1425,8117,34964,2007-04-09
1426,13880,10478,2014-01-29
1427,1350,7,2011-08-29
1428,55725,36917,2012-11-13
1429,26884,16780,2025-05-10
1430,26016,19316,2016-04-13
1431,15262,4457,2011-10-09
1432,25933,9960,2004-07-06
1433,16353,18752,2014-06-28
1434,55199,642,2004-12-22
1435,9770,8146,2017-12-09
1436,25130,20413,2005-09-01
1437,741,22693,2014-02-04
1438,1886,11231,2008-09-14
1439,15772,17208,2000-08-02
1440,1620,19736,2002-02-10
1441,29464,18709,2005-04-10
1442,48481,7653,2025-06-30
1443,15906,13584,2006-07-19
1444,35727,23859,2001-04-05
1445,2216,19201,2021-03-01
1446,9248,33555,2004-04-12
1447,12880,673,2000-09-21
1448,25001,26702,2007-01-05
1449,21480,28531,2015-05-10
1450,47954,15014,2024-05-05
1451,6086,16183,2012-09-15
1452,668,28786,2022-03-20
1453,4285,5631,2007-01-23
1454,25126,7239,2016-10-08
1455,20971,37323,2015-01-18
1456,16484,12478,2024-08-30
1457,10804,8270,2007-04-04
1458,5243,17320,2020-08-01
1459,4670,13703,2013-07-15
1460,20936,14251,2011-01-05
1461,20204,10172,2002-12-29
1462,57274,36472,2001-02-20
1463,1757,2637,2021-11-19
1464,8379,13529,2006-03-30
1465,53402,35001,2012-02-06
1466,47933,11863,2016-07-29
1467,46811,37648,2020-01-28
1468,8212,29815,2001-12-15
1469,25583,17274,2005-01-25
1470,56348,9893,2021-08-14
1471,21682,4926,2018-01-16
1472,2539,13433,2014-02-21
1473,24452,10208,2004-08-02
1474,5144,37789,2002-06-05
1475,54935,20042,2021-05-30
1476,19605,11712,2022-08-21
1477,29614,37280,2008-07-17
1478,1108,11106,2024-02-10
1479,516,10782,2005-05-07
1480,40065,21860,2006-06-06
1481,5572,35633,2010-08-01
1482,28377,16874,2000-01-14
1483,39289,16281,2002-09-01
1484,25091,32072,2019-01-24
1485,3862,14079,2003-01-08
1486,409,32506,2012-07-21
1487,52179,20485,2022-06-17
1488,253,35229,2005-10-24
1489,19887,5489,2009-05-27
1490,26030,26552,2014-08-09
1491,35707,23383,2021-04-11
1492,5331,10776,2004-09-20
1493,10952,27758,2001-02-08
1494,28564,15524,2017-09-24
1495,2586,19509,2003-10-03
1496,54308,18684,2015-01-13
1497,3677,11902,2000-01-06
1498,11671,16275,2001-08-30
1499,1493,15947,2010-04-28
1500,4916,35485,2014-07-07
1501,13053,14308,2002-03-25
1502,6410,19184,2024-02-25
1503,48612,24612,2000-04-14
1504,47001,5893,2020-04-10
1505,38518,19530,2003-08-31
1506,24074,6700,2002-08-20
1507,53235,23569,2008-03-09
1508,11847,12314,2007-01-01
1509,23756,21706,2025-01-13
1510,22774,17846,2017-06-10
1511,23241,30426,2019-09-08
1512,28127,23862,2012-10-03
1513,23476,26419,2015-09-05
1514,47824,32747,2015-01-21
1515,15427,36381,2019-07-13
1516,26982,17984,2025-01-11
1517,3922,15348,2022-07-26
1518,2574,17375,2000-09-21
1519,10168,25586,2022-10-14
1520,51352,11716,2003-06-10
1521,30631,35012,2006-04-03
1522,20324,5043,2016-09-25
1523,22461,11557,2016-03-19
1524,7291,12521,2023-01-13
1525,56216,21180,2018-08-25
1526,806,31600,2002-05-31
1527,14917,8149,2003-04-24
1528,24490,33758,2025-11-24
1529,1961,32299,2019-03-23
1530,14402,972,2018-01-19
1531,16713,32114,2014-12-05
1532,23643,21063,2008-07-02
1533,15841,32284,2000-08-24
1534,17812,17578,2022-01-21
1535,22276,37276,2002-11-01
1536,20859,31854,2006-12-15
1537,11219,7702,2012-03-20
1538,23439,36822,2003-12-06
1539,8196,22331,2006-02-16
1540,18207,11051,2019-05-24
1541,6322,15140,2020-02-07
1542,25688,16546,2003-08-24
1543,54248,2018,2002-07-26
1544,11095,33816,2003-08-08
1545,3825,14955,2016-03-20
1546,22050,31054,2021-03-12
1547,18514,31210,2015-12-27
1548,28822,27738,2019-02-07
1549,11294,5721,2019-02-03
1550,53629,9360,2009-06-29
1551,2337,29056,2000-03-11
1552,18463,24851,2025-04-05
1553,51871,5068,2020-12-21
1554,24183,23204,2003-03-27
1555,24713,21886,2005-11-21
1556,25152,14977,2008-10-12
1557,31299,886,2003-11-02
1558,9334,32899,2006-12-29
1559,13101,27221,2014-12-19
1560,12165,14093,2025-06-05
1561,29991,20732,2014-12-22
1562,51983,22540,2015-01-02
1563,14604,10473,2010-07-04
1564,4975,27913,2018-07-10
1565,1745,12658,2012-05-13
1566,709,26337,2010-09-16
1567,50750,34942,2001-08-04
1568,29655,5058,2020-10-04
1569,21638,7275,2000-03-22
1570,18672,2069,2016-12-20
1571,30589,34155,2023-03-15
1572,20253,11892,2016-08-31
1573,35683,36664,2000-05-30
1574,16587,22222,2005-06-26
1575,11461,1293,2011-05-24
1576,11290,14225,2006-11-03
1577,16855,25086,2012-02-22
1578,29599,34156,2011-07-27
1579,25425,21061,2003-12-07
1580,33082,33694,2001-05-22
1581,13425,12084,2014-02-01
1582,40044,19396,2017-02-27
1583,5878,15053,2011-09-11
1584,155,6310,2000-02-02
1585,54804,31654,2006-07-15
1586,23612,8407,2019-07-30
1587,46821,1792,2001-04-15
1588,57200,32522,2016-01-20
1589,20587,30218,2015-02-28
1590,54004,9981,2006-07-17
1591,4210,15296,2008-09-08
1592,9466,21335,2010-05-20
1593,38445,20575,2021-11-30
1594,11585,3393,2014-08-12
1595,48507,35263,2018-12-27
1596,5843,14663,2007-05-14
1597,6906,14456,2006-04-22
1598,11316,17864,2002-11-15
1599,26619,22797,2022-05-12
1600,38941,19926,2009-04-28
1601,22036,21498,2006-12-03
1602,47701,689,2025-02-12
1603,49950,8857,2013-12-30
1604,22494,23157,2009-11-19
1605,26795,36958,2018-01-19
1606,49670,26764,2010-07-29
1607,9322,12801,2017-06-13
1608,52654,32474,2013-11-13
1609,27110,31368,2012-12-23
1610,9768,29686,2024-05-09
1611,16587,4379,2017-04-15
1612,19965,28200,2001-02-19
1613,16602,5803,2009-03-16
1614,13136,25543,2005-08-01
1615,14297,1231,2006-10-28
1616,501,36889,2005-02-26
1617,19340,7860,2010-12-30
1618,11790,16042,2022-09-13
1619,18838,12198,2004-11-19
1620,57045,3950,2019-07-02
1621,18309,13807,2009-05-05
1622,960,5211,2015-04-29
1623,5879,29979,2000-03-15
1624,26212,27103,2007-01-01
1625,29807,20201,2012-04-29
1626,2314,13654,2014-05-07
1627,25011,18218,2006-09-17
1628,49870,18044,2023-04-18
1629,28346,26572,2015-05-02
1630,40081,26119,2006-09-25
1631,19317,17290,2004-04-30
1632,30035,32135,2015-12-26
1633,29039,37418,2004-02-03
1634,7990,20199,2015-06-02
1635,40195,6000,2009-12-30
1636,48389,31770,2007-04-30
1637,6108,20508,2003-12-14
1638,12505,32470,2019-06-08
1639,7235,300,2022-04-16
1640,20719,9237,2009-05-13
1641,38986,32274,2020-10-19
1642,17153,7492,2000-07-30
1643,10997,9477,2008-03-23
1644,52219,8356,2005-06-17
1645,26415,10121,2019-01-26
1646,51529,16705,2025-10-27
1647,39688,31420,2012-07-25
1648,25701,9289,2019-01-04
1649,18934,20137,2012-06-03
1650,17007,23773,2009-05-22
1651,21143,2190,2022-02-04
1652,21638,15089,2002-12-05
1653,8578,34932,2009-06-17
1654,2503,25937,2017-03-21
1655,16766,4227,2008-07-17
1656,7606,12832,2014-09-10
1657,14018,24630,2008-06-29
1658,14031,30510,2018-10-02
1659,21398,33016,2003-01-14
1660,5728,13207,2025-12-13
1661,14217,30817,2006-06-11
1662,6902,33773,2018-07-16
1663,15467,25465,2025-07-17
1664,19404,12471,2017-05-14
1665,12815,9709,2021-05-26
1666,10826,8407,2013-06-30
1667,35669,17038,2021-08-15
1668,24784,15167,2025-07-10
1669,13434,11316,2025-02-11
1670,27241,1471,2024-05-21
1671,16178,6749,2005-11-23
1672,34523,32187,2021-12-01
1673,51718,9373,2011-04-03
1674,20477,28483,2002-03-29
1675,34042,17305,2000-08-31
1676,48681,36969,2007-02-19
1677,1327,25891,2009-08-24
