expedition_id,meteorite_id,scientist_id,expedition_date,notes
571,28649,12830,2004-05-16,Expedition in polar region
572,29522,17783,1947-04-18,Arid plateau mission
573,12790,28354,1986-05-11,Expedition in polar region
574,7878,12522,1988-12-22,Urban expedition
575,50434,26836,1947-04-21,Mountain peak sampling
576,40019,3050,2010-10-30,Collected sample from desert
577,48687,5784,1968-07-07,Meteor crater excavation
578,56408,34663,1998-05-04,High-altitude balloon collection
579,48313,10212,1934-08-06,Arid plateau mission
580,56921,23507,1987-01-10,Field collection in forest
581,11795,13592,1905-08-22,Expedition in polar region
582,4043,25301,1954-07-02,Volcanic crater sampling
583,54626,23593,1960-06-14,Mountain peak sampling
584,39826,23167,1965-08-18,Archaeological site investigation
585,11913,29923,2017-11-11,Remote island retrieval
586,29722,14318,1970-06-26,Underwater exploration
587,7391,28702,1921-06-15,Meteor crater excavation
588,4760,23725,1977-12-27,Deep cave exploration
589,10966,21107,1967-07-04,Mountain peak sampling
590,13405,19408,1958-11-09,Ice shelf reconnaissance
591,2209,27081,1900-03-03,Expedition in polar region
592,19972,869,1987-12-24,Archaeological site investigation
593,9946,3086,2011-05-02,Glacial core drilling
594,1033,7875,1972-05-20,Underwater exploration
595,46661,9870,1910-10-17,Tropical rainforest expedition
596,24643,34701,1936-04-18,Glacial core drilling
597,12368,29848,1914-01-13,Deep cave exploration
598,2087,11161,2004-03-28,Underwater exploration
599,50860,7164,1937-02-01,Archaeological site investigation
600,13184,29894,1980-03-06,Mountain peak sampling
601,53646,7573,1919-11-20,Remote island retrieval
602,31357,8644,1900-03-12,Field collection in forest
603,2105,21912,2009-10-25,Tropical rainforest expedition
604,49574,11977,1941-04-18,Ice shelf reconnaissance
605,45557,28935,1991-11-11,Expedition in polar region
606,7261,17842,2019-11-13,Remote island retrieval
607,14328,8041,2004-08-20,Deep cave exploration
608,13257,13561,1926-09-28,Collected sample from desert
609,54665,6801,1944-08-04,Archaeological site investigation
610,8506,31425,1957-08-22,Collected sample from desert
611,27964,10465,1993-03-03,Deep cave exploration
612,7422,31586,1945-07-16,Desert dune survey
613,22763,14632,1930-05-10,Deep cave exploration
614,9030,36647,1910-11-08,Glacial core drilling
615,10828,16845,1905-02-05,Ice shelf reconnaissance
616,21462,23115,1948-09-20,Urban expedition
617,7616,37290,1903-03-02,High-altitude balloon collection
618,4787,12191,1960-03-03,Mountain peak sampling
619,5926,36345,2022-07-10,Glacial core drilling
620,11883,23435,2005-04-10,Glacial core drilling
621,22781,14058,1972-06-24,Ice shelf reconnaissance
622,473,8926,2004-07-21,Mountain peak sampling
623,55156,24285,2006-10-17,Arid plateau mission
624,5931,37794,2022-08-06,Tropical rainforest expedition
625,55284,32112,1989-12-25,Expedition in polar region
626,12674,21159,1924-05-13,High-altitude balloon collection
627,7318,6540,1972-03-21,Urban expedition
628,28822,35358,1964-02-23,Collected sample from desert
629,50934,36580,2025-01-21,Archaeological site investigation
630,39923,4572,1944-10-09,Underwater exploration
631,21911,8849,2002-11-16,Meteor crater excavation
632,6947,24487,1930-02-16,Deep cave exploration
633,22654,32150,1976-08-25,Field collection in forest
634,1664,29333,1972-01-27,Volcanic crater sampling
635,49700,24567,1944-08-18,Tropical rainforest expedition
636,49943,29596,1966-07-20,Remote island retrieval
637,8893,13896,1954-06-17,High-altitude balloon collection
638,29338,8867,1963-06-10,Volcanic crater sampling
639,50650,11388,2006-05-08,Deep cave exploration
640,19238,7892,1953-10-19,Volcanic crater sampling
641,22538,11196,1950-12-04,Mountain peak sampling
642,12941,34669,1999-05-04,Expedition in polar region
643,47288,19146,1905-12-04,Archaeological site investigation
644,53527,13324,1969-08-13,Archaeological site investigation
645,820,37984,1903-08-25,Collected sample from desert
646,607,27692,1953-10-22,Remote island retrieval
647,49499,21978,1958-03-16,Ice shelf reconnaissance
648,50242,4690,1919-01-17,Urban expedition
649,46794,28758,1966-04-30,Ice shelf reconnaissance
650,16058,17763,1903-07-27,Mountain peak sampling
651,821,22459,1924-08-04,High-altitude balloon collection
652,12495,37601,2000-01-28,Expedition in polar region
653,13234,19360,1957-05-06,Tropical rainforest expedition
654,56813,33106,2024-06-06,High-altitude balloon collection
655,2234,20429,1979-01-29,Collected sample from desert
656,53951,25191,1963-01-28,Field collection in forest
657,50466,30565,1922-05-29,Volcanic crater sampling
658,14705,12663,2008-01-21,Meteor crater excavation
659,23330,7565,1938-11-12,Glacial core drilling
660,54263,28518,1975-08-29,Desert dune survey
661,6677,37550,2013-11-19,Urban expedition
662,13767,27470,1943-08-07,Field collection in forest
663,37820,24137,1982-03-13,High-altitude balloon collection
664,7446,16467,1945-11-15,Tropical rainforest expedition
665,12328,33721,2020-05-14,Ice shelf reconnaissance
666,9475,36431,1994-07-27,Ice shelf reconnaissance
667,18872,17050,1988-10-30,Expedition in polar region
668,21284,28480,1907-02-16,Deep cave exploration
669,54347,38033,2022-06-27,Archaeological site investigation
670,27691,33449,1942-04-09,Collected sample from desert
671,55541,31370,1963-07-11,Field collection in forest
672,9909,24498,2024-07-19,Archaeological site investigation
673,5054,14815,1959-10-23,Desert dune survey
674,50461,20438,1919-11-24,Meteor crater excavation
675,16397,15372,2022-06-22,Volcanic crater sampling
676,29907,35001,1936-04-12,Expedition in polar region
677,18995,37952,1965-01-01,Field collection in forest
678,53880,2161,1938-07-05,Collected sample from desert
679,24217,27114,2002-09-06,Remote island retrieval
680,29331,30213,1916-10-05,Collected sample from desert
681,20714,5928,2017-08-21,High-altitude balloon collection
682,47254,13907,2004-08-20,Mountain peak sampling
683,12268,14010,1970-07-16,Mountain peak sampling
684,8557,36682,1956-06-15,Collected sample from desert
685,55930,8423,2002-06-15,Archaeological site investigation
686,54260,23628,1902-02-24,Underwater exploration
687,511,30384,1980-10-05,Volcanic crater sampling
688,56933,15599,1976-07-07,Meteor crater excavation
689,4769,6894,1950-10-09,Volcanic crater sampling
690,12884,15640,1904-10-29,Glacial core drilling
691,9919,27826,1966-04-15,Deep cave exploration
692,47878,12755,1997-09-03,Deep cave exploration
693,38762,28321,1913-03-02,High-altitude balloon collection
694,50676,37099,1986-05-07,Urban expedition
695,50250,870,1906-02-27,Ice shelf reconnaissance
696,5069,6868,2014-01-05,Arid plateau mission
697,7627,25366,1955-03-25,Underwater exploration
698,53069,21657,1951-04-28,Tropical rainforest expedition
699,22248,247,1987-09-14,Meteor crater excavation
700,18533,10024,2017-06-04,Underwater exploration
701,5064,26622,1928-06-01,Collected sample from desert
702,15322,27918,2001-10-26,Arid plateau mission
703,1783,10552,1938-08-25,Meteor crater excavation
704,4931,29600,1907-03-07,Arid plateau mission
705,2102,26355,1975-10-02,Field collection in forest
706,7077,4356,1943-03-04,Underwater exploration
707,39285,6988,1951-09-24,Mountain peak sampling
708,40577,37373,1962-04-01,Field collection in forest
709,5910,37878,1953-07-09,Collected sample from desert
710,49951,13672,1949-11-19,Arid plateau mission
711,10444,38079,1960-05-09,Glacial core drilling
712,13568,2102,1924-03-26,High-altitude balloon collection
713,27974,24202,1996-02-25,Tropical rainforest expedition
714,55675,34289,1947-12-13,Volcanic crater sampling
715,26816,26959,1964-04-06,Desert dune survey
716,48353,20553,1971-07-17,Urban expedition
717,7363,22647,1993-04-06,Meteor crater excavation
718,5798,9428,2011-09-26,Field collection in forest
719,20222,10726,2015-02-06,Glacial core drilling
720,3601,36199,2018-09-17,High-altitude balloon collection
721,1325,20889,1939-04-04,Volcanic crater sampling
722,5286,29771,1906-06-15,Archaeological site investigation
723,26047,12334,1998-04-21,Arid plateau mission
724,30101,20404,1900-02-17,Tropical rainforest expedition
725,13452,27754,2011-04-25,Urban expedition
726,18490,26984,1942-12-24,Expedition in polar region
727,55044,28367,1917-03-02,Collected sample from desert
728,11748,35783,2020-07-23,Remote island retrieval
729,7463,32379,2025-07-30,High-altitude balloon collection
730,47766,15070,1992-10-17,Remote island retrieval
731,51734,16756,1903-12-02,Tropical rainforest expedition
732,11014,22137,1903-09-02,Collected sample from desert
733,4005,1078,1911-06-21,Expedition in polar region
734,30608,15288,1901-03-24,Collected sample from desert
735,6141,2606,2001-03-03,Urban expedition
736,9808,2566,2000-04-16,Remote island retrieval
737,1675,3489,1922-11-29,Mountain peak sampling
738,195,34772,1920-11-05,Glacial core drilling
739,55415,3304,1971-02-08,Deep cave exploration
740,2463,5718,1974-08-22,Meteor crater excavation
741,8596,34518,1993-04-22,Deep cave exploration
742,18526,25140,2018-12-19,Arid plateau mission
743,26955,37136,1994-04-18,Arid plateau mission
744,39245,19901,1934-12-19,Arid plateau mission
745,21434,19810,1914-07-06,Archaeological site investigation
746,18329,13754,1929-05-03,Urban expedition
747,23184,2035,1931-04-18,Meteor crater excavation
748,3363,8619,1972-04-29,Urban expedition
749,55703,1333,1997-02-14,Ice shelf reconnaissance
750,23299,701,1943-06-08,Desert dune survey
751,40551,30837,1906-03-20,Ice shelf reconnaissance
752,15490,16236,1912-12-17,Tropical rainforest expedition
753,55282,32015,1920-11-01,Ice shelf reconnaissance
754,6973,10176,1916-07-25,Tropical rainforest expedition
755,18236,24878,1902-02-08,Arid plateau mission
756,24194,37073,1928-01-09,Expedition in polar region
757,10610,8205,1963-03-01,Underwater exploration
758,14136,16134,1908-02-11,Remote island retrieval
759,57323,36520,1985-05-18,Ice shelf reconnaissance
760,25906,31257,1934-09-16,Desert dune survey
761,6986,21141,1970-04-28,Volcanic crater sampling
762,21589,4296,1920-07-22,Deep cave exploration
763,6810,17289,1966-01-23,Arid plateau mission
764,9372,34438,2009-10-18,Field collection in forest
765,4882,1346,2013-12-28,Volcanic crater sampling
766,11026,3529,2014-09-19,Urban expedition
767,6273,1627,1936-12-11,Volcanic crater sampling
768,8174,19691,1912-10-06,Archaeological site investigation
769,38797,32099,1945-08-22,Desert dune survey
770,21862,9021,1924-04-09,Ice shelf reconnaissance
771,15658,10689,1941-09-13,Arid plateau mission
772,28156,18529,2016-07-04,High-altitude balloon collection
773,351,11057,2011-03-17,Meteor crater excavation
774,21688,14616,1973-12-14,High-altitude balloon collection
775,14833,8113,1974-06-26,Desert dune survey
776,47325,24542,1980-07-19,Volcanic crater sampling
777,756,21302,1998-03-29,Field collection in forest
778,20990,36304,1943-08-31,Field collection in forest
779,33585,34019,2014-03-22,Collected sample from desert
780,20510,23958,1957-10-29,High-altitude balloon collection
781,18436,28160,1922-11-05,Arid plateau mission
782,48382,25821,2001-08-11,Underwater exploration
783,24208,23838,1901-10-30,Underwater exploration
784,40645,28447,2022-03-01,Urban expedition
785,6753,14443,1979-10-22,High-altitude balloon collection
786,7850,30619,1944-09-03,Glacial core drilling
787,5983,5467,2013-10-29,Remote island retrieval
788,411,18006,1994-07-18,Volcanic crater sampling
789,23900,27699,1986-05-04,Desert dune survey
790,50826,9066,1971-08-23,Arid plateau mission
791,11463,9535,1955-04-22,Field collection in forest
792,30525,3347,1939-06-22,High-altitude balloon collection
793,35566,29911,1933-06-20,Expedition in polar region
794,14087,23525,1975-05-11,Urban expedition
795,26748,17086,1981-05-24,Field collection in forest
796,55141,1715,2013-01-27,Deep cave exploration
797,10442,26186,1961-08-11,Ice shelf reconnaissance
798,1433,4378,1983-06-27,Deep cave exploration
799,47940,16411,1940-07-06,Underwater exploration
800,15284,6378,1941-11-22,Expedition in polar region
801,2172,26619,1941-12-23,Archaeological site investigation
802,568,11599,1939-10-05,Archaeological site investigation
803,46766,36601,1949-07-19,Arid plateau mission
804,22024,9568,2006-09-19,Collected sample from desert
805,10077,21003,1952-02-24,Underwater exploration
806,15810,211,1950-09-20,Remote island retrieval
807,3656,23935,2000-08-07,Desert dune survey
808,8552,30679,1962-01-15,Ice shelf reconnaissance
809,18635,2486,1920-02-04,Volcanic crater sampling
810,10077,13147,1968-07-04,Collected sample from desert
811,23439,15989,1980-07-20,Underwater exploration
812,46885,3226,2000-03-10,Volcanic crater sampling
813,27899,17478,1984-05-23,Desert dune survey
814,6010,27495,1911-05-23,Underwater exploration
815,25678,3906,2003-03-30,Meteor crater excavation
816,50987,29073,1911-06-26,Volcanic crater sampling
817,10459,37078,2009-12-16,Arid plateau mission
818,5928,34902,2001-05-18,Ice shelf reconnaissance
819,13413,14361,1926-09-26,Glacial core drilling
820,48529,12945,2013-12-04,Expedition in polar region
821,18735,11097,1983-11-03,Glacial core drilling
822,14243,36933,1935-11-12,Ice shelf reconnaissance
823,53990,29953,1961-05-17,High-altitude balloon collection
824,38982,7131,1974-06-04,Volcanic crater sampling
825,4426,6889,1938-10-27,Archaeological site investigation
826,9381,16847,1995-02-10,Meteor crater excavation
827,56155,33793,1941-12-28,Deep cave exploration
828,18564,31349,1960-12-12,Urban expedition
829,10335,32251,1940-04-17,Urban expedition
830,23277,27162,1944-08-01,Arid plateau mission
831,12491,6834,1938-08-09,Tropical rainforest expedition
832,53579,37275,1934-12-18,Remote island retrieval
833,28696,22071,2021-10-28,Meteor crater excavation
834,10551,34569,1946-12-02,High-altitude balloon collection
835,8758,28545,1930-04-14,Deep cave exploration
836,21355,23318,1922-09-23,Meteor crater excavation
837,5132,24250,2010-09-25,Deep cave exploration
838,22771,14751,1937-12-17,Desert dune survey
839,21981,12133,1975-12-12,Expedition in polar region
840,16084,5639,2001-02-05,Urban expedition
841,8977,6560,1907-12-10,Meteor crater excavation
842,19689,3935,2012-07-13,High-altitude balloon collection
843,245,10933,2005-12-06,Ice shelf reconnaissance
844,55151,5003,2016-07-16,Volcanic crater sampling
845,5641,6274,2018-07-19,Expedition in polar region
846,21884,33334,1910-11-13,Expedition in polar region
847,6352,6670,1965-04-14,Tropical rainforest expedition
848,18861,5718,1959-11-29,Meteor crater excavation
849,56103,32436,1925-01-06,Glacial core drilling
850,9213,24860,1906-06-28,Remote island retrieval
851,24917,4849,1984-08-06,Ice shelf reconnaissance
852,4790,19765,1952-08-16,Ice shelf reconnaissance
853,3990,34231,1962-06-17,Archaeological site investigation
854,779,19120,1992-01-30,Expedition in polar region
855,39747,812,1914-02-27,Meteor crater excavation
856,9344,22942,1922-08-23,Meteor crater excavation
857,6736,36934,1912-01-26,Ice shelf reconnaissance
858,57424,22169,1932-01-05,High-altitude balloon collection
859,1951,5865,1975-11-14,Urban expedition
860,2619,25312,1922-08-30,High-altitude balloon collection
861,26280,1782,1989-12-28,Volcanic crater sampling
862,53250,26989,1906-05-07,Meteor crater excavation
863,1355,32775,1954-03-15,Remote island retrieval
864,24022,23103,1955-07-22,Underwater exploration
865,8026,35158,1970-05-12,Arid plateau mission
866,29792,29301,1947-06-20,Expedition in polar region
867,5192,10710,2002-10-17,Field collection in forest
868,30634,28374,1961-09-16,Archaeological site investigation
869,4925,23348,1917-07-14,Expedition in polar region
870,30478,8232,1962-05-30,Underwater exploration
871,40440,16533,1914-02-12,Collected sample from desert
