funding_id,scientist_id,amount,sponsor,year
755,12474,233576,Relativity Space,1971
756,1719,271374,Rocket Crafters,1949
757,35629,209332,ESA,2006
758,23671,316508,General Dynamics,1945
759,36254,301192,Bigelow Aerospace,1933
760,11242,470374,Space Angels,1930
761,30871,122669,Bigelow Aerospace,1920
762,22057,191413,AeroVironment,2010
763,33509,301126,Swarm Technologies,2025
764,16652,219331,University,1963
765,4961,454082,Society of Exploration Geophysicists,1952
766,14712,178546,Paragon Space Development Corporation,1960
767,33602,137221,Iridium,1950
768,36007,356251,ESA,1977
769,37540,316538,SpaceX,1978
770,21061,290710,Airbus,1949
771,33327,138781,General Dynamics,1921
772,11466,345858,Planetary Resources,1989
773,20439,109442,Zero Gravity Solutions,2004
774,19646,209315,Inmarsat,1978
775,31508,209631,Spire Global,2015
776,12431,336112,Aerojet Rocketdyne,1916
777,3989,142725,Planetary Resources,2006
778,11447,113247,Sierra Nevada Corporation,2019
779,16309,360835,Arianespace,1967
780,18228,143719,Inmarsat,1932
781,17060,477801,The Planetary Society,1957
782,7726,269939,ESA,1911
783,33030,407240,Iridium,1984
784,7902,269869,NASA,2005
785,23092,211038,Sierra Nevada Corporation,2011
786,4340,430336,Telesat,1905
787,7115,446776,Paragon Space Development Corporation,1979
788,5535,398283,Swarm Technologies,1912
789,10585,319572,Roscosmos,1999
790,14463,234052,Kepler Communications,1940
791,1177,347448,Hughes,1995
792,18460,215847,Orbital ATK,1966
793,2916,237700,General Dynamics,2003
794,21095,107571,Planetary Resources,2019
795,7527,304835,Interstellar,1975
796,8764,185091,Paragon Space Development Corporation,2025
797,23853,395436,Spire Global,1934
798,31917,220289,Paragon Space Development Corporation,2015
799,6714,341126,MDA,1975
800,37453,412517,Blue Canyon Technologies,1916
801,3243,344025,SES,1902
802,16100,456338,United Launch Alliance,1910
803,21859,479188,GomSpace,1921
804,724,299983,Private,1987
805,20547,102083,Space Adventures,1943
806,10154,133679,JAXA,1909
807,36370,443744,Astrobotic,1995
808,26103,224213,MDA,1911
809,5665,182136,Space Generation Advisory Council,1917
810,7206,119169,Bigelow Aerospace,1955
811,26418,409770,Thales Alenia Space,1908
812,11922,250279,Relativity Space,2014
813,24374,425886,Firefly Aerospace,1971
814,32155,431149,Relativity,1971
815,12811,128687,Blue Origin,1972
816,8583,345761,Space Adventures,1978
817,25949,337760,Fleet Space Technologies,1908
818,22006,241703,Orbcomm,2006
819,24970,407904,Orbital ATK,1951
820,12900,103962,Space Systems Loral,1917
821,34925,308066,Rocket Crafters,2009
822,11708,287605,Private,1935
823,29690,358275,Space Adventures,1947
824,37404,431041,Lockheed Martin Space,1984
825,1702,208112,Eutelsat,1943
826,27610,460924,Zero Gravity Solutions,1967
827,35055,103260,Relativity,1989
828,13806,405688,Space Adventures,1927
829,22174,222622,L3Harris,1945
830,10864,328543,Thales Alenia Space,1994
831,6927,416389,Orbcomm,1967
832,34433,179343,Airbus,1976
833,2361,335318,CNSA,1966
834,459,103722,Relativity Space,1935
835,12009,485647,Intelsat,2008
836,13220,237030,Firefly Rocket Technologies,1940
837,23279,313901,Orbit Fab,2004
838,13621,291814,NASA,1917
839,1826,372456,Iridium,1903
840,12179,142940,Diehl Aerospace,1929
841,10642,196451,Aerospace Corporation,1919
842,4629,282427,Bigelow Aerospace,1979
843,6902,245085,SpaceX,1961
844,35297,196179,Fleet Space Technologies,1945
845,5912,162915,Spire Global,1965
846,37699,370512,Planet Labs,1913
847,13433,464282,Planetary Resources,1990
848,25483,413618,Astrocast,1984
849,26713,156200,NSF,1992
850,25537,351655,Intelsat,1979
851,35314,389437,Virgin Galactic,2002
852,699,326912,SSL,1974
853,21562,144932,Iridium,1920
854,5639,439082,Lockheed Martin,1998
855,37,402038,Spire Global,1917
856,22537,308389,Firefly Aerospace,1981
857,27983,209101,Space Adventures,1977
858,22649,168957,Made In Space,1986
859,36757,343934,Bigelow Aerospace,1993
860,27321,423283,ESA,1959
861,10341,171951,Harris Corporation,1901
862,13177,429506,Thales Alenia Space,1983
863,11606,436665,Intelsat,2005
864,15096,334682,Bigelow Aerospace,1965
865,8696,373173,Orbcomm,1993
866,11017,390446,Bigelow Aerospace,2018
867,28699,303041,ASI,2017
868,14777,464028,Society of Exploration Geophysicists,1963
869,8544,379874,Vulcan Inc.,1995
870,26957,337391,CNES,1930
871,37428,394476,Northrop Grumman,1913
872,11664,322812,GomSpace,1985
873,4343,330013,Rocket Crafters,1932
874,24064,354700,Intelsat,1936
875,14648,390249,Thales Alenia Space,1916
876,37737,451931,Kepler Communications,2001
877,20244,190807,Rocket Crafters,1914
878,8052,260693,Inmarsat,1975
879,38105,233841,University,1963
880,34326,300024,Rocket Lab,1934
881,18585,290804,ASI,2014
882,1601,122304,L3Harris,2024
883,29775,447966,Ball Aerospace,1988
884,26843,273815,Iridium,1972
885,6090,322772,L3Harris,1943
886,31421,221172,Diehl Aerospace,1920
887,13726,441394,Aerojet Rocketdyne,2013
888,34544,419436,Vulcan Inc.,2006
889,277,366166,Exos Aerospace,1949
890,16572,211526,Blue Origin,1948
891,21329,403046,Private,1975
892,34189,350963,Space Adventures,2000
893,9850,117617,CNES,1991
894,32802,390233,Planetary Resources,1962
895,22228,300282,NewSpace Capital,2020
896,19853,275687,JAXA,1979
897,4635,497238,SSL,2003
898,16889,187776,Rocket Crafters,1917
899,10968,370749,ExPace,1977
900,26085,222121,Made In Space,1984
901,8790,165782,Blue Canyon Technologies,1959
902,10138,248269,Relativity,1941
903,290,245713,Aerojet Rocketdyne,1907
904,29786,419364,Space Adventures,2019
905,16753,140891,Boeing Defense,2006
906,8074,292053,Inmarsat,1967
907,27606,207836,Zero Gravity Solutions,1943
908,9675,186398,MDA,1916
909,1967,107288,Virgin Galactic,1932
910,10727,438442,Space Systems Loral,1981
911,33321,381504,Thales Alenia Space,1908
912,18452,301131,ExPace,1993
913,24174,375808,Tyvak Nano-Satellite Systems,1922
914,25719,117213,ASI,1918
915,8991,393615,Astrobotic,2015
916,36322,354351,OHB System,1979
917,32690,241528,Bigelow Aerospace,1971
918,19110,348140,Lockheed Martin,2006
919,29529,315054,NewSpace Capital,1921
920,19852,453694,Boeing Defense,1927
921,37670,119256,Paragon Space Development Corporation,1980
922,31090,267814,Space Angels,1920
923,20300,453375,Ball Aerospace,1902
924,3520,367189,Airbus,1902
925,27675,337994,Orbital ATK,1959
926,4852,323517,CNSA,1966
927,6970,123777,SpaceIL,2007
928,24821,248660,PLD Space,2025
929,12822,375079,Boeing,1910
930,37169,288375,Space Adventures,2006
931,27540,221097,Boeing Defense,1922
932,12416,162080,Iridium,1935
933,8950,123601,Zero Gravity Solutions,1947
934,11215,298784,Dynetics,1950
935,32055,385362,Xplore,1996
936,8074,241552,Fleet Space Technologies,1962
937,558,327505,The Planetary Society,1974
938,572,343783,Eutelsat,2013
939,17746,384877,MDA,1956
940,6972,422346,Space Foundation,2020
941,31516,374117,Ball Aerospace,2003
942,33675,167230,Virgin Galactic,1987
943,19122,281860,Astrocast,1927
944,24387,386143,NASA,1926
945,2874,378187,Swarm Technologies,2019
946,10192,262583,Globalstar,2013
947,9667,234101,Astrobotic,1998
948,7810,214515,Relativity,1921
949,26831,174362,Ball Aerospace,2022
950,36487,289004,Swarm Technologies,2013
951,33181,168905,Planetary Resources,1990
952,11370,412300,ITAR Solutions,1918
953,26277,228158,Vulcan Inc.,1964
954,32037,396418,OHB System,1942
955,2422,415690,NSF,1984
956,32941,480072,Orbital ATK,1917
957,37419,188382,Astrocast,1961
958,37164,432565,Relativity Space,1967
959,27720,240920,Virgin Galactic,1948
960,807,312340,OHB System,1967
961,2481,172769,Cubic Corporation,1947
962,29890,451333,Vulcan Inc.,1931
963,15598,327021,Inmarsat,1988
964,27522,254694,Lockheed Martin Space,1912
965,13806,223577,Relativity,1984
966,35937,104514,Relativity Space,1913
967,11144,425564,Globalstar,1994
968,8606,352839,Space Angels,1902
969,396,321459,Society of Exploration Geophysicists,1905
970,17153,427208,NSF,1950
971,36262,263665,CNES,2020
972,21518,205991,Swarm Technologies,1933
973,6706,219293,Space Adventures,1906
974,10367,404709,Airbus,1986
975,18923,149899,Dynetics,1915
976,1869,371967,Harris Corporation,1917
977,26202,398931,Vector Launch,1907
978,35115,327749,ISRO,1960
979,4766,491929,Rocket Crafters,1960
980,16325,385219,Zero Gravity Solutions,1994
981,2947,260969,SES,1943
982,839,425260,Relativity,1999
983,494,138822,Orbital ATK,1963
984,31163,255966,SES,1941
985,8079,257475,Kepler Communications,1923
986,13386,121553,Planetary Resources,1910
987,16211,347588,Boeing Defense,1938
988,29150,252167,NSF,1910
989,26972,407936,Firefly Aerospace,1904
990,35753,239904,Rocket Lab,1932
991,31413,488157,Diehl Aerospace,2012
992,18681,246481,Planet Labs,1911
993,30560,420575,General Dynamics,2015
994,21916,274737,Telesat,1973
995,16955,348198,SES,1969
996,32692,121146,Firefly Aerospace,1932
997,19599,344942,Sierra Nevada Corporation,1961
998,30312,133681,Astrobotic,2018
999,12514,274452,Intelsat,1914
1000,9093,261803,Northrop Grumman Innovation Systems,1943
1001,17251,235363,Space Angels,1991
1002,16386,283052,Relativity,1971
1003,34788,220029,KARI,1940
1004,37522,377801,SpacePharma,1997
1005,6023,238455,SES,1933
1006,2341,117887,Northrop Grumman Innovation Systems,2013
1007,10675,469145,CNES,1982
1008,10197,152976,ExPace,1968
1009,19828,468352,NASA,1941
1010,18729,374042,Roscosmos,1996
1011,14825,409412,OneWeb,1970
1012,14089,413380,Iridium,1929
1013,29002,362183,United Launch Alliance,1924
1014,8701,227448,Rocket Lab,1926
1015,4355,490490,ISRO,1939
1016,31384,289273,Globalstar,1958
1017,17907,119362,OneWeb,1949
1018,12737,283404,The Planetary Society,1974
1019,35602,271195,Planetary Resources,1909
1020,23803,294322,Astrobotic,1986
1021,17776,197775,Space Foundation,1900
1022,2865,234150,Zero 2 Infinity,2019
1023,15590,246016,Society of Exploration Geophysicists,1918
1024,24253,496074,OHB System,1922
1025,23361,244265,SpaceX,1917
1026,15695,311520,Space Angels,1926
1027,32323,295650,Firefly Aerospace,2016
1028,15700,212300,SSL,2014
1029,30380,138544,Rocket Lab,1940
1030,19112,416552,Blue Origin,1945
1031,15005,484115,Spire Global,2012
1032,2754,243111,Vector Launch,1931
1033,26684,349455,Boeing Defense,1922
1034,11606,361268,Mitsubishi Heavy Industries,1912
1035,10577,472591,Effective Innovations,1960
1036,25462,241996,AeroVironment,1981
1037,21854,140764,United Launch Alliance,2013
1038,27399,229004,Xplore,1990
1039,35702,422745,Eutelsat,1964
1040,2675,288547,Dynetics,1926
1041,5356,270910,Space Generation Advisory Council,1958
1042,11842,358445,SES,1991
1043,15997,203652,Private,1977
1044,2975,119617,Maxar Technologies,2018
1045,2785,492665,Orbital ATK,1920
1046,12616,472807,CNSA,1900
1047,37395,114180,Boeing Defense,1951
1048,24643,260920,Space Systems Loral,1987
1049,26162,249258,Globalstar,2004
1050,23482,235088,Cobham,1945
1051,6646,194491,Ball Aerospace,1901
1052,22845,304157,Inmarsat,1991
1053,10453,115668,SES,1958
1054,35396,474220,CNSA,1918
1055,31515,144208,ExPace,1910
1056,3915,248455,Iridium,1978
1057,31369,485359,Northrop Grumman Innovation Systems,2010
1058,7346,203447,Astrobotic,2000
1059,23649,424825,Thales Alenia Space,1931
1060,7844,425895,Space Generation Advisory Council,1945
1061,12420,297978,SSL,1926
1062,13443,372318,Exos Aerospace,2025
1063,1669,477437,Dynetics,2025
1064,18800,454890,SES,2009
1065,15270,193097,Bigelow Aerospace,1926
1066,27539,415729,SpaceIL,1924
1067,19471,110798,Raytheon,1919
1068,28433,280202,SSL,1938
1069,20922,222234,Bigelow Aerospace,2000
1070,18443,451182,Mitsubishi Heavy Industries,1922
1071,7293,128679,Firefly Rocket Technologies,1916
1072,35847,225556,Made In Space,1974
1073,30687,462959,OneWeb,2012
1074,4604,163767,Momentus,2020
1075,36299,125466,Iridium,1967
1076,7372,106883,ITAR Solutions,1962
1077,37583,254095,Viasat,1953
1078,33089,259594,Maxar Technologies,1913
1079,15960,296029,Swarm Technologies,1931
1080,17945,409455,Mitsubishi Heavy Industries,1902
1081,12939,329868,ISRO,1953
1082,32403,384435,Globalstar,1904
1083,3477,125085,Exos Aerospace,1989
1084,6461,218080,Viasat,1917
1085,19534,233309,Fleet Space Technologies,2024
1086,4203,165100,OHB System,1962
1087,11423,222744,OneWeb,1991
1088,9187,338140,Northrop Grumman Innovation Systems,1992
1089,17572,154641,Tyvak Nano-Satellite Systems,1946
1090,28217,372522,Xplore,1930
1091,3630,226398,ESA,1962
1092,33011,317639,Space Angels,1975
1093,22447,121560,Rocket Crafters,1973
1094,6619,324181,ISRO,1988
1095,18335,428742,Telesat,1918
1096,32313,325569,Arianespace,1984
1097,2182,290226,Blue Canyon Technologies,1987
1098,37349,314610,Xplore,1995
1099,31798,150713,Kepler Communications,1906
1100,32035,134515,L3Harris,1972
1101,212,205359,Ball Aerospace,2005
1102,33137,166841,CNSA,1980
1103,2827,401858,ISRO,1949
1104,7117,130170,Inmarsat,1954
1105,16125,141907,Rocket Crafters,2019
1106,33020,467654,Arianespace,1908
1107,934,100225,Maxar Technologies,2017
1108,33410,453412,Space Generation Advisory Council,1995
1109,28666,138533,ASI,1984
1110,13256,316431,SpacePharma,1964
1111,27021,242455,Hughes,1916
1112,37586,153939,Space Foundation,1947
1113,33432,278575,Space Systems Loral,1965
1114,9519,226135,Exos Aerospace,2020
1115,32895,279464,Space Generation Advisory Council,2020
1116,17832,248343,Blue Origin,1933
1117,29038,237762,Viasat,1998
1118,9465,142752,PLD Space,1910
1119,10351,329831,OneWeb,1901
1120,25827,362659,Zero Gravity Solutions,1928
1121,13004,289852,Harris Corporation,1995
1122,14118,390097,Orbital ATK,1953
1123,6528,210418,The Planetary Society,1911
1124,17898,275645,SpaceX,1936
1125,26883,175793,Space Foundation,1964
1126,24483,154134,Zero Gravity Solutions,1993
1127,18737,414334,Relativity Space,1911
1128,32732,217994,Space Adventures,1985
1129,38002,357321,NewSpace Capital,2021
1130,10233,366341,Planetary Resources,1953
1131,36868,471680,ASI,1980
1132,25348,368311,Cobham,1939
1133,26976,249814,Space Angels,1929
1134,33536,499541,Mitsubishi Heavy Industries,1949
1135,1611,172632,Fleet Space Technologies,1998
1136,34748,156787,Planet Labs,1911
1137,2864,493167,Sierra Nevada Corporation,1917
1138,29096,257178,PLD Space,2005
1139,26878,208143,Ball Aerospace,1933
1140,34959,211885,Relativity,1970
1141,7912,381058,Blue Origin,1950
1142,17800,288059,AeroVironment,1993
1143,23406,193149,JAXA,1947
1144,26657,236008,Intelsat,1993
1145,12131,168322,Lockheed Martin Space,1930
1146,1177,240991,Thales Alenia Space,2023
1147,1624,361598,Iridium,1959
1148,20892,390462,Bigelow Aerospace,1967
1149,15114,296872,Arianespace,1905
1150,24505,318374,Aerospace Corporation,1997
1151,25879,357797,Viasat,1995
1152,11454,199495,Dynetics,1959
1153,5914,271741,Bigelow Aerospace,1951
1154,29943,247043,Rocket Lab,2006
1155,9685,313602,University,1955
1156,6434,128049,Tyvak Nano-Satellite Systems,1982
1157,22484,454711,SSL,1990
1158,5132,150104,Rocket Lab,1936
1159,33325,121867,Planet Labs,1944
1160,7012,383865,AeroVironment,1969
1161,21748,362001,Northrop Grumman Innovation Systems,2009
1162,11443,390659,Boeing Defense,1987
1163,35222,248009,Space Angels,1994
1164,13377,392589,CNSA,1969
1165,17939,375733,Firefly Aerospace,2024
1166,23438,341746,SpacePharma,1902
1167,12276,426879,NASA,1983
1168,8047,458655,Tyvak Nano-Satellite Systems,1977
1169,29767,399686,Paragon Space Development Corporation,1985
1170,5864,254573,Dynetics,1954
1171,21558,215362,JAXA,2021
1172,36185,139593,Cobham,1914
1173,11994,457292,Orbcomm,2024
1174,33004,429009,Roscosmos,1914
1175,5992,141524,ISRO,1970
1176,32754,100197,Momentus,2008
1177,33298,322485,Virgin Galactic,1974
1178,18599,449769,Globalstar,1984
1179,30153,407844,NASA,1903
1180,15630,219964,Lockheed Martin Space,2015
1181,2525,396986,The Planetary Society,1998
1182,1978,469865,Spire Global,2005
1183,14695,431421,Planetary Resources,1938
1184,13022,312012,Society of Exploration Geophysicists,2009
1185,14154,118525,Quantum Space,2023
1186,10394,146887,Swarm Technologies,1934
1187,6086,283842,OneWeb,2007
1188,17555,120141,Firefly Rocket Technologies,1967
1189,24640,176867,Swarm Technologies,2002
1190,37967,335426,CNSA,1971
1191,23842,350008,Harris Corporation,2009
1192,9268,378388,Orbital ATK,1943
1193,23486,133119,Kepler Communications,1984
1194,6139,463828,Relativity Space,1952
1195,34793,380899,ASI,1903
1196,37530,346772,Viasat,1994
1197,603,208092,ISRO,2012
1198,6618,392851,Private,1929
1199,11771,108737,NASA,1902
1200,17753,493021,Swarm Technologies,1983
1201,32064,398154,Space Angels,1973
1202,13922,332394,Bigelow Aerospace,1963
1203,32624,179134,SpaceIL,1905
1204,30931,419134,Spire Global,1952
1205,34082,177067,Relativity,1925
1206,28337,407143,Orbcomm,1903
1207,3084,484407,NASA,1923
1208,18052,480549,Blue Canyon Technologies,1908
1209,5906,408019,Momentus,2018
1210,23427,486215,Telesat,1956
1211,19053,411789,Orbital ATK,1900
1212,12068,366478,Fleet Space Technologies,1997
1213,31614,116105,Blue Origin,2005
1214,31214,161324,Planetary Resources,1912
1215,34959,169971,Relativity,1954
1216,5049,108953,KARI,1937
1217,4324,313267,Harris Corporation,1956
1218,7426,231482,Spire Global,2020
1219,8075,152731,The Planetary Society,2021
1220,29929,174627,Effective Innovations,1932
1221,5907,176131,Orbital ATK,2002
1222,25796,259883,SSL,2003
1223,25991,357881,NASA,1922
1224,32856,297700,OHB System,1906
1225,10596,146887,Orbital ATK,1906
1226,17719,218331,OneWeb,1959
1227,16090,496244,Made In Space,1928
1228,27153,371593,Roscosmos,1974
1229,27405,405588,Ball Aerospace,2001
1230,30913,453475,Blue Canyon Technologies,1924
1231,7684,240370,Orbital ATK,2010
1232,26511,494166,SSL,1920
1233,27912,382893,Planetary Resources,1934
1234,30513,429476,Cubic Corporation,2013
1235,37015,338174,Paragon Space Development Corporation,1909
1236,28951,261160,Space Foundation,1950
1237,22502,320632,Dynetics,1900
1238,30146,139476,Blue Canyon Technologies,1927
1239,38110,111374,Sierra Nevada Corporation,1909
1240,20241,291013,Astrobotic,2006
1241,31334,148774,United Launch Alliance,1924
1242,5319,483817,ASI,1998
1243,24081,397907,United Launch Alliance,1980
1244,24183,137903,Telesat,1962
1245,24834,151825,Harris Corporation,1924
1246,29633,179552,Boeing Defense,1935
1247,2791,195849,Eutelsat,1927
1248,9213,416849,OneWeb,2005
1249,167,330650,Maxar Technologies,1966
1250,5160,112895,Relativity,1944
