paper_id,scientist_id,title,journal_name,publication_date
369,15258,New Insights into Meteorite #2614,Cosmic Exploration Journal,2006-12-01
370,6915,New Insights into Meteorite #2353,Planetary Science and Exploration,2019-04-10
371,15377,New Insights into Meteorite #35157,Advances in Cosmic Studies,2000-07-02
372,18836,New Insights into Meteorite #12215,Geochimica et Cosmochimica Acta,2014-12-02
373,17849,New Insights into Meteorite #27872,Space and Time Journal,2004-03-25
374,18429,New Insights into Meteorite #46980,Galactic Science Journal,2016-09-05
375,4737,New Insights into Meteorite #11043,Journal of Exoplanet Studies,2012-12-16
376,25623,New Insights into Meteorite #29925,Journal of Astrostatistics,2003-10-10
377,17282,New Insights into Meteorite #14339,Space and Universe Journal,2018-05-01
378,312,New Insights into Meteorite #31199,Journal of Space Exploration and Research,2022-02-24
379,1275,New Insights into Meteorite #44006,Stellar Astronomy Journal,2020-08-10
380,8451,New Insights into Meteorite #35697,Journal of Advanced Astronomy,2020-04-24
381,20908,New Insights into Meteorite #46410,Stellar Astronomy Journal,2008-12-01
382,10503,New Insights into Meteorite #25294,Journal of Space and Time,2009-12-03
383,5370,New Insights into Meteorite #14451,Journal of Celestial Phenomena,2019-02-12
384,7803,New Insights into Meteorite #41499,Journal of Planetary Systems,2006-12-15
385,530,New Insights into Meteorite #10191,Astronomy and Astrophysics,2012-08-23
386,6131,New Insights into Meteorite #42723,Space Science Insights,2015-01-29
387,33896,New Insights into Meteorite #45481,Journal of Cosmology,2012-07-11
388,23271,New Insights into Meteorite #11857,Journal of Deep Space Research,2025-05-14
389,12652,New Insights into Meteorite #26600,Advances in Planetary Science,2007-02-04
390,34516,New Insights into Meteorite #26987,Astrophysical Journal,2002-01-26
391,32586,New Insights into Meteorite #31480,Exoplanet Research Journal,2017-01-09
392,19417,New Insights into Meteorite #3677,Journal of Celestial Research,2023-08-21
393,13787,New Insights into Meteorite #48392,Astrochemistry Journal,2020-07-13
394,36687,New Insights into Meteorite #19390,Space and Time Journal,2012-10-22
395,28801,New Insights into Meteorite #14881,Deep Space Journal,2011-04-14
396,22892,New Insights into Meteorite #18234,Journal of Astronomical Observations,2003-09-02
397,35254,New Insights into Meteorite #43916,Galactic Science Journal,2018-10-05
398,7096,New Insights into Meteorite #20042,Journal of Planetary Science,2005-08-27
399,36248,New Insights into Meteorite #45538,Exoplanet Research Journal,2016-01-19
400,11442,New Insights into Meteorite #33809,Cosmology and Space Science,2000-04-07
401,28052,New Insights into Meteorite #12624,Space and Beyond Journal,2001-06-19
402,32385,New Insights into Meteorite #29356,Interstellar Astronomy,2016-03-01
403,33729,New Insights into Meteorite #12449,Advances in Cosmic Studies,2015-01-14
404,26497,New Insights into Meteorite #12173,Exoplanet Research Journal,2020-05-12
405,1707,New Insights into Meteorite #46846,Journal of Galactic Research,2005-02-19
406,1692,New Insights into Meteorite #25831,Journal of Cosmic Phenomena,2017-10-19
407,12937,New Insights into Meteorite #18055,Journal of Solar and Stellar Studies,2023-09-01
408,2503,New Insights into Meteorite #16241,Science,2002-10-06
409,38078,New Insights into Meteorite #23476,Journal of Meteorites,2003-08-03
410,23585,New Insights into Meteorite #18981,Journal of Cosmic Chemistry,2006-09-08
411,36377,New Insights into Meteorite #14867,Journal of Solar and Stellar Studies,2013-06-21
412,821,New Insights into Meteorite #42144,Astronomy and Astrophysics,2005-10-08
413,32380,New Insights into Meteorite #32655,Astronomy and Astrophysics,2025-10-28
414,18206,New Insights into Meteorite #26364,Journal of Celestial Research,2007-04-24
415,37305,New Insights into Meteorite #29671,Journal of Space and Time,2005-09-29
416,21314,New Insights into Meteorite #36665,Advances in Space Research,2016-12-11
417,14751,New Insights into Meteorite #30477,Journal of Astronomical Research,2021-06-30
418,30916,New Insights into Meteorite #32552,Journal of Solar Research,2016-10-16
419,33697,New Insights into Meteorite #648,Advances in Planetary Science,2013-02-28
420,24914,New Insights into Meteorite #30927,Planetary Science and Exploration,2019-07-14
421,10849,New Insights into Meteorite #38851,Journal of Space and Astronomy,2001-08-28
422,32920,New Insights into Meteorite #6044,Cosmic Exploration Journal,2016-05-05
423,8152,New Insights into Meteorite #38681,Astrophysics and Space Science,2020-05-13
424,19306,New Insights into Meteorite #29179,Advances in Planetary Science,2018-12-30
425,27996,New Insights into Meteorite #15441,Interstellar Research Letters,2012-01-22
426,16351,New Insights into Meteorite #44205,"Space, Stars, and Galaxies",2002-07-17
427,32788,New Insights into Meteorite #17659,Journal of Planetary Research,2006-04-08
428,6086,New Insights into Meteorite #31953,Science,2007-09-22
429,17910,New Insights into Meteorite #12606,Journal of Astronomical Instrumentation,2001-01-06
430,48,New Insights into Meteorite #17233,Journal of Universe Studies,2023-09-30
431,29859,New Insights into Meteorite #23266,Journal of Cosmic Chemistry,2003-03-20
432,30473,New Insights into Meteorite #46078,Journal of Space Exploration,2010-05-06
433,12711,New Insights into Meteorite #307,Journal of Universe Studies,2006-11-02
434,2674,New Insights into Meteorite #4142,Advances in Space Research,2023-05-28
435,7865,New Insights into Meteorite #1300,Journal of Cosmic Investigations,2007-04-11
436,36747,New Insights into Meteorite #17530,Astrochemistry Journal,2005-08-03
437,8502,New Insights into Meteorite #3767,Astrophysical Methods,2009-11-29
438,23148,New Insights into Meteorite #14698,Space and Universe Journal,2025-01-20
439,3777,New Insights into Meteorite #42431,Journal of Extragalactic Astronomy,2017-04-18
440,6270,New Insights into Meteorite #35259,Journal of Extragalactic Astronomy,2003-12-10
441,30692,New Insights into Meteorite #27946,Science,2004-04-21
442,9956,New Insights into Meteorite #25897,Astrophysical Methods,2019-05-01
443,36354,New Insights into Meteorite #9118,Journal of Solar Research,2016-10-08
444,31052,New Insights into Meteorite #36391,Space Science Reviews,2020-08-29
445,3503,New Insights into Meteorite #24142,Cosmic Exploration Journal,2014-07-11
446,13860,New Insights into Meteorite #24112,Journal of Cosmic Investigations,2003-04-21
447,8831,New Insights into Meteorite #6235,Space Science and Exploration,2003-12-26
448,6759,New Insights into Meteorite #308,Journal of Celestial Research,2006-04-14
449,2466,New Insights into Meteorite #26262,Journal of Planetary Systems,2019-04-17
450,14833,New Insights into Meteorite #30290,Journal of Planetary Systems,2003-08-28
451,27413,New Insights into Meteorite #7827,Journal of Cosmic Origins,2009-02-10
452,12755,New Insights into Meteorite #31413,Journal of Celestial Phenomena,2014-01-23
453,29463,New Insights into Meteorite #117,Journal of Planetary Science,2018-01-25
454,6069,New Insights into Meteorite #20707,Deep Space Journal,2004-10-11
455,2910,New Insights into Meteorite #25874,Journal of Planetary Systems,2012-06-09
456,5648,New Insights into Meteorite #48747,Journal of Interstellar Studies,2008-09-21
457,33197,New Insights into Meteorite #47552,Journal of Solar Research,2024-11-06
458,27508,New Insights into Meteorite #33542,Solar Physics Journal,2004-03-07
459,7097,New Insights into Meteorite #26950,Journal of Stellar Evolution,2018-09-19
460,2383,New Insights into Meteorite #11362,Advances in Space Research,2015-11-02
461,22191,New Insights into Meteorite #49485,Astroinformatics Journal,2002-06-07
462,13212,New Insights into Meteorite #24840,Journal of Extragalactic Research,2008-05-24
463,9070,New Insights into Meteorite #13597,Space Science and Exploration,2006-05-12
464,22300,New Insights into Meteorite #1622,Space and Beyond Journal,2024-01-27
465,37487,New Insights into Meteorite #12413,Journal of Astrophysics,2011-02-21
466,5325,New Insights into Meteorite #48240,Journal of Space Engineering,2009-08-16
467,3974,New Insights into Meteorite #48238,Interplanetary Science,2009-11-28
468,23306,New Insights into Meteorite #42271,Cosmology Today,2025-12-17
469,35721,New Insights into Meteorite #20026,Journal of Astronomical Research,2017-07-26
470,16120,New Insights into Meteorite #16423,Science,2025-10-11
471,32590,New Insights into Meteorite #10674,Journal of Cosmic Phenomena,2019-06-14
472,29783,New Insights into Meteorite #46635,Journal of Cosmological Studies,2021-02-08
473,34963,New Insights into Meteorite #23242,Journal of Space and Astronomy,2021-10-31
474,9600,New Insights into Meteorite #6175,Science,2010-10-05
475,19618,New Insights into Meteorite #45722,Astronomy and Astrophysics,2004-02-06
476,5265,New Insights into Meteorite #31436,Journal of Observational Astronomy,2025-05-07
477,34603,New Insights into Meteorite #25221,Space Exploration and Technology,2025-01-20
478,35748,New Insights into Meteorite #2267,Astrophysical Methods,2007-07-18
479,26194,New Insights into Meteorite #44575,Journal of Galactic Research,2018-03-14
480,2743,New Insights into Meteorite #49755,Journal of Cosmic Evolution,2008-03-09
481,5265,New Insights into Meteorite #48416,Journal of Planetary Climates,2020-03-01
482,9938,New Insights into Meteorite #40876,Journal of Astronomical Instrumentation,2008-03-03
483,22903,New Insights into Meteorite #12247,Journal of Cosmic Investigations,2003-11-21
484,37560,New Insights into Meteorite #7627,Journal of Astrophysical Phenomena,2019-10-06
485,12732,New Insights into Meteorite #48055,Exoplanet Research Journal,2025-07-13
486,33712,New Insights into Meteorite #20693,Journal of Galactic Research,2020-07-30
487,36858,New Insights into Meteorite #3243,Space Exploration Today,2025-09-17
488,11238,New Insights into Meteorite #8567,International Journal of Space Exploration,2010-05-18
489,27051,New Insights into Meteorite #17588,Astrophysical Research Letters,2021-04-24
490,31581,New Insights into Meteorite #42429,Astronomical Research and Reviews,2020-04-21
491,6782,New Insights into Meteorite #37913,Journal of Interplanetary Research,2020-10-26
492,6446,New Insights into Meteorite #33294,Cosmic Horizons Journal,2016-11-10
493,20829,New Insights into Meteorite #39729,Journal of Planetary Systems,2018-03-18
494,28992,New Insights into Meteorite #44311,Advances in Space Research,2014-05-25
495,14044,New Insights into Meteorite #7819,Journal of Deep Space Research,2010-05-22
496,10584,New Insights into Meteorite #41345,Advances in Planetary Science,2000-05-15
497,13778,New Insights into Meteorite #38240,Astrophysics Reports,2005-01-22
498,35370,New Insights into Meteorite #26371,Interplanetary Science,2013-12-16
499,8363,New Insights into Meteorite #11876,Journal of Cosmic Evolution,2018-04-05
500,25422,New Insights into Meteorite #16499,Journal of Exoplanet Studies,2019-06-30
501,7141,New Insights into Meteorite #35402,Journal of Planetary Atmospheres,2006-02-14
502,21752,New Insights into Meteorite #46241,Journal of Extragalactic Research,2005-07-29
503,36882,New Insights into Meteorite #6418,Astrophysical Research Letters,2014-07-03
504,27137,New Insights into Meteorite #37185,Astronomical Research and Reviews,2012-12-21
505,29218,New Insights into Meteorite #21011,Space Weather and Climate,2000-07-18
506,22895,New Insights into Meteorite #8403,Cosmic Exploration Journal,2023-11-26
507,12411,New Insights into Meteorite #39121,Journal of Cosmological Studies,2015-09-12
508,2345,New Insights into Meteorite #31280,Advances in Space Research,2001-05-30
509,19998,New Insights into Meteorite #813,Journal of Stellar Dynamics,2009-07-04
510,14989,New Insights into Meteorite #13248,Cosmic Horizons Journal,2004-01-19
511,18258,New Insights into Meteorite #23877,Galactic Science Journal,2017-12-07
512,8602,New Insights into Meteorite #26044,Journal of Cosmic Chemistry,2005-08-17
513,29156,New Insights into Meteorite #40986,Space Science and Exploration,2000-01-30
514,14410,New Insights into Meteorite #39191,Space and Time Journal,2007-04-03
515,17420,New Insights into Meteorite #10532,Astronomical Research and Reviews,2023-01-13
516,12536,New Insights into Meteorite #20964,Journal of Extragalactic Astronomy,2018-10-12
517,16578,New Insights into Meteorite #18188,Journal of Interstellar Studies,2005-07-17
518,2861,New Insights into Meteorite #28710,Planetary Science and Exploration,2018-03-07
519,11760,New Insights into Meteorite #13747,Journal of Meteorites,2022-05-12
520,3069,New Insights into Meteorite #19584,Galactic Astronomy,2015-10-13
521,15405,New Insights into Meteorite #28345,Space and Universe Journal,2015-09-04
522,24612,New Insights into Meteorite #35167,Astrophysics Reports,2000-08-27
523,13806,New Insights into Meteorite #19124,Journal of Stellar Evolution,2018-03-24
524,20492,New Insights into Meteorite #16116,Journal of Celestial Observations,2009-12-25
525,21976,New Insights into Meteorite #24549,International Journal of Astrophysics,2011-11-13
526,12907,New Insights into Meteorite #5219,Journal of Interstellar Studies,2001-09-22
527,19481,New Insights into Meteorite #31474,Journal of Cosmic Chemistry,2004-05-11
528,75,New Insights into Meteorite #32366,Journal of Space Engineering,2018-05-16
529,14281,New Insights into Meteorite #3296,Journal of Celestial Phenomena,2012-10-22
530,10665,New Insights into Meteorite #40448,Journal of Cosmic Energy,2001-02-04
531,25106,New Insights into Meteorite #19260,Journal of Space and Time,2000-05-13
532,5280,New Insights into Meteorite #3884,Astrophysical Journal,2024-09-28
533,36180,New Insights into Meteorite #18154,Journal of Stellar Dynamics,2017-03-03
534,29233,New Insights into Meteorite #8979,Advances in Planetary Science,2009-11-12
535,7802,New Insights into Meteorite #33806,Science,2011-01-12
536,7799,New Insights into Meteorite #28585,Cosmic Horizons Review,2000-04-15
537,8250,New Insights into Meteorite #33722,Journal of Interplanetary Research,2012-04-29
538,28923,New Insights into Meteorite #15392,Astroinformatics Journal,2017-03-06
539,2571,New Insights into Meteorite #21361,Journal of Celestial Research,2017-08-29
