class_id,class_name
2333,"Iron, IIE-an"
2334,"Iron, IID-an"
2335,"Iron, IIIE"
2336,L5
2337,H6
2338,Iron
2339,L5
2340,H5
2341,L6
2343,H5
2345,H6
2346,L6
2347,"Iron, IIIAB"
2348,"Iron, IAB-MG"
2349,H5
2350,L4
2351,L5
2353,H5
2354,L5
2355,H6
2356,L4
2357,H4
2364,L4
2365,L4
2367,L6
2369,H5
2373,H4
2374,H4
2376,H4
2377,H4
2378,H4
2382,H4
2384,H4
2386,L4
2388,Ureilite
2391,L4
2392,L4
2410,L6
2411,H5
2412,L6
2413,H5
2431,L4
2432,L6
2434,L6
2435,H4
2436,H5
2439,L6
2441,L6
2443,L6
2444,L6
2445,L6
2447,L6
2449,L6
2452,L6
2454,L6
2455,L3
2456,L6
2457,L6
2458,L6
2461,H4
2462,L6
2463,Mesosiderite
2465,L6
2467,L6
2469,L6
2470,H6
2472,L6
2473,H4
2476,L5
2479,Eucrite
2480,H5
2481,H3
2484,CK6
2485,H6
2486,H3
2487,H6
2493,LL6
2494,H3
2495,H4
2496,L6
2498,L6
2499,L3
2501,H4
2502,L6
2503,Diogenite
2504,Diogenite
2505,L6
2507,L4
2508,H4
2509,H4
2510,L3
2511,L3
2512,L3
2513,H4
2514,H5
2515,H5
2517,H5
2518,H5
2519,L4
2520,L6
2521,H5
2522,L5
2523,L3
2524,L3
2525,L3
2526,L5
2527,L3
2528,H4
2529,H5
2530,L6
2531,H4
2532,H5
2533,H4
2534,H6
2535,H5
2536,LL6
2537,L3
2538,H5
2539,H4
2540,H5
2541,LL3
2542,H6
2543,H4
2544,H5
2545,H5
2546,H5
2547,LL6
2548,H4
2549,H4
2550,H5
2551,LL4
2552,H5
2553,L6
2554,H4
2555,H4
2556,L3
2557,L3
2558,L6
2559,H5
2561,H4
2562,H4
2563,H4
2564,H4
2565,H5
2566,H5
2567,L6
2568,H4
2569,H4
2570,H6
2571,H5
2572,H5
2573,H3.7
2574,L6
2575,H6
2576,H4
2577,L3
2578,L3
2579,L3
2580,L6
2581,L6
2582,LL3.8
2583,H4
2584,H5
2586,L6
2588,H6
2589,H4
2590,H4
2591,H4
2597,H4
2598,L6
2599,H5
2600,L6
2601,H6
2602,L6
2603,L6
2604,L3
2607,LL3.6
2608,LL6
2611,H6
2612,H6
2614,L6
2615,L6
2616,LL3
2617,L6
2618,LL3
2619,H6
2621,H5
2622,L3
2623,L6
2625,H6
2627,L6
2628,L6
2629,Eucrite-mmict
2631,H3.6
2632,H5
2634,H3.7
2635,H3.7
2636,H5
2638,H4
2639,H4
2640,H3.6
2641,H5
2643,H3.6
2644,H3
2645,H4
2646,H3
2647,H5
2648,H5
2649,H5
2653,H3
2656,H3
2657,H3
2664,H4
2665,H5
2666,L6
2667,H4
2668,H4
2669,L4
2670,L6
2672,H4
2673,H6
2674,H6
2675,L3
2676,L3.1
2677,H5
2678,L6
2679,H5
2680,H5
2681,H3
2682,H5
2683,H5
2684,L6
2685,H4
2686,H4
2687,H4
2688,H5
2689,H4
2690,H4
2691,H4
2692,H4
2693,H4
2694,L5
2695,H4
2696,H4
2697,H4
2698,H4
2699,H4
2701,CV3
2702,H4
2703,CO3.3
2704,L6
2706,H5
2707,H5
2745,L6
2751,L6
2764,L6
2776,H5
2777,H5
2778,H5
2779,H5
2780,H5
2781,H5
2782,H5
3310,H4
3311,H4
3313,H5
3314,H6
3315,H5
3318,H4
3322,H3.9
3323,H5
3324,H5
3325,H6
3326,L6
3327,H4
3329,H3.7
3330,Eucrite-pmict
3331,H4
3332,H5
3333,H3.8
3334,L6
3335,H6
3336,H6
3337,H4
3339,H3
3341,LL6
3342,H4
3343,H5
3344,H5
3345,H4
3346,H4
3347,H4
3348,H4
3349,L6
3350,H3.7
3351,H4
3353,H4
3354,H4
3356,H4
3357,H4
3358,H4
3361,Diogenite
3362,H4
3363,H4
3364,H4
3365,H4
3367,H4
3368,L6
3369,L6
3370,H4
3371,H5
3372,LL6
3373,H6
3374,H5
3375,L4
3376,L6
3377,H4
3378,L6
3380,LL4
3381,H4
3382,H6
3383,H5
3384,H4
3385,H3.6
3388,H4
3393,H3.9
3394,H5
3395,H5
3397,L6
3400,CK4
3402,H5
3403,H4
3404,H3
3407,H3
3409,H4
3410,H4
3411,Eucrite
3412,H5
3413,H5
3417,L3.4
3418,H3.7
3419,H3.6
3420,H3.7
3421,L6
3422,H3.4
3424,H5
3426,H6
3427,CK5
3429,H5
3430,H5
3432,H5
3433,H3.8
3434,H6
3436,L6
3437,H4
3438,H3.8
3439,H4
3440,H6
3441,L6
3442,H3.4
3443,H4
3444,H4
3445,LL6
3446,H4
3447,L6
3449,H4
3450,H5
3451,H4
3452,H5
3453,H4
3454,H3
3455,H3.8
3456,LL6
3457,H6
3458,H6
3461,H6
3462,L4
3463,H5
3464,H4
3465,H5
3466,H4
3467,H5
3468,H5
3469,H5
3470,Eucrite-mmict
3471,H4
3472,H5
3473,H4
3474,H4
3475,H4
3476,H4
3477,H5
3478,L6
3479,H6
3480,H6
3481,L6
3482,H5
3483,L3.7
3484,LL6
3485,H5
3486,H5
3487,H5
3488,H5
3489,LL5
3490,H4
3491,H4
3493,Ureilite
3494,Diogenite
3495,H4
3497,H3.8
3498,H4
3499,H4
3500,H4
3501,H6
3502,H3.6
3503,H4
3504,LL3.8
3505,H5
3506,H5
3507,H4
3508,H4
3509,H4
3510,H4
3511,H5
3512,H6
3513,H5
3514,H4
3515,H4
3516,H4
3517,H4
3518,H4-6
3519,H4
3520,H5
3521,H5
3522,H4
3523,H5
3524,L6
3525,L6
3526,H5
3527,H6
3528,H5
3529,L3.7
3530,H4
3531,H5
3532,H4-6
3534,LL6
3535,H5
3537,H5
3538,H4
3539,H5
3540,H5
3541,H5
3542,LL3.8
3543,H5
3544,CV3
3545,L5
3546,H4
3547,L5
3548,H5
3549,H3.7
3550,H4
3551,H5
3552,L6
3553,H7
3554,LL6
3555,H5
3556,H4
3557,H4
3558,CO3
3559,LL6
3560,H4
3561,H
3562,H6
3563,H5
3564,H4
3565,L6
3566,L4
3567,H4
3568,H5
3569,H4
3571,H5
3572,H3.7
3573,H4
3574,H4
3575,H5
3576,H5
3577,H6
3578,H3.8
3579,L3.6
3580,H5
3583,H4
3584,H4
3585,H6
3586,H4
3587,H5
3588,H4
3589,H4
3590,H4
3591,H4
3592,LL6
3593,H4
3594,H4
3595,H4-6
3596,H5
3597,H4
3598,H4
3599,H4
3600,H4
3601,LL6
3602,H5
3603,L5
3605,H5
3609,H4
3610,H3.7
3612,H4
3614,H5
3615,LL6
3616,H5
3617,L3.7
3618,EH3
3620,H5
3622,L6
3623,H4
3625,H3.3
3626,H4
3627,H4
3628,L6
3629,LL6
3630,H
3632,H4
3633,H4
3634,H3.7
3635,H4
3639,H3.7
3640,H5
3641,H4
3642,LL7
3643,L5
3644,L6
3645,Diogenite
3647,L3.5
3648,H4
3650,H3.3
3652,H6
3653,H5
3654,H4
3655,H4
3656,H4
3657,H4
3658,H4
3660,H3.8
3662,H4
3663,LL6
3665,H3.7-6
3668,H4
3669,LL4-6
3670,H4
3671,H4
3675,H3.7
3676,H5
3677,H4
3678,H6
3679,H4
3680,L5
3681,L6
3682,H3.6
3683,H5
3684,L6
3686,H
3687,H5
3688,L6
3689,H
3690,H4
3691,H4
3692,H
3693,H4
3694,H4
3695,H4
3696,H5
3697,H4
3698,H4
3699,H5
3701,H4
3702,H4
3703,H4
3704,LL
3705,L6
3706,L6
3707,H4
3708,H4
3709,L6
3710,LL6
3711,L6
3712,L6
3713,H4
3714,H4
3715,H4
3716,H4
3717,H4
3718,H4
3720,H4
3721,H6
3722,L6
3723,L5
3724,LL
3725,L6
3726,L5
3727,H4
3728,L6
3729,CH3
3730,LL
3731,H4
3732,H5
3733,E6
3734,H5
3735,H3.0
3736,H6
3737,H5
3739,L6
3740,H5
3741,L6
3742,LL3
3743,H4
3744,H4
3745,L5
3746,H5
3747,L6
3748,H4
3749,H4
3750,H4
3751,H4
3752,H
3753,L5
3754,L6
3755,H4
3756,H4
3758,H4
3760,H4
3761,L6
3762,H4
3763,H6
3764,H4
3766,H5
3767,H4
3768,H4
3770,H4
3771,H4
3772,H6
3773,L6
3774,H5
3775,H
3776,L6
3777,H4
3778,H3.7
3779,Eucrite-br
3780,H4
3781,H
3782,H5
3783,L5
3784,H
3785,H4
3786,LL3.6
3787,H4
3788,L3.8
3789,H3.7
3790,H4
3791,H4
3792,H3.1
3793,H5
3794,H4
3795,H4
3796,H4
3797,L3.2
3798,L6
3799,L3.1
3800,L6
3801,L3
3802,H3.7
3804,L5
3805,L3.1
3806,H4
3807,L6
3808,CO3
3809,L6
3810,LL4
3812,H5
3813,H5
3814,LL3.9
3815,H5
3816,H5
3817,H5
3818,H5
3819,H5
3821,H4
3822,H5
3823,Diogenite
3824,H6
3825,L5
3826,H4
3827,H4
3829,H5
3830,H5
3831,H4
3832,H
3833,L3.5
3834,L3.1
3835,L6
3836,L6
3837,L6
3838,H4
3839,H4
3840,H5
3841,H4
3842,H
3844,H4
3845,H4
3846,H6
3848,L6
3849,L3
3850,H6
3851,L5
3852,H4
3853,H4
3854,L6
3855,LL3.9
3856,H5
3857,H5
3859,L5
3860,H6
3862,H6
3863,Mesosiderite
3864,H6
3865,H6
3866,H4
3867,H4
3868,H5
3869,H4
3870,H3
3871,LL3
3872,L6
3874,H4
3875,L3
3876,L3
3878,H4
3879,Howardite
3880,LL4
3881,H4
3882,H3
3883,H3
3884,LL4
3885,H4
3886,H6
3887,H
3889,H5
3890,L3
3891,H4
3892,L3
3894,L3
3895,H3
3896,H4
3898,L6
3899,L3
3900,H5
3901,H5
3902,L3
3905,L3
3907,H6
3908,LL3.4
3909,H4
3910,H4
3911,H4
3912,H6
3913,L6
3914,H6
3915,H4
3916,H5
3917,H6
3918,H5
3919,Diogenite
3921,H3.6
3922,H6
3923,H4
3924,L6
3925,H3.7
3926,H4
3927,H4
3928,H4
3929,Ureilite
3930,Eucrite
3931,H5
3932,H5
3933,H4
3934,L4
3935,H6
3936,H5
3937,H6
3938,L4
3939,H6
3940,H4
3941,L6
3942,L6
3944,H4
3945,H3.1
3946,H6
3947,H5
3948,Diogenite
3949,H3.7
3950,L4
3951,H3.7
3952,H5
3953,L3.0
3954,H5
3955,H4
3956,EL6
3957,H4
3958,H3.7
3959,H4
3960,H4
3962,H4
3963,H4
3964,H5
3965,CO3
3966,LL6
3967,H3.0
3968,H4
3969,H4
3970,H5
3971,H4
3972,H3.7
3973,LL4
3974,L6
3975,L6
3976,H4
3977,H5
3978,H4
3979,H4
3980,H6
3982,L6
3983,H4
3984,H4
3985,H5
3986,CK5
3988,CO3
3989,CM2
3990,L6
3991,L6
3992,H3.0
3994,H6
3995,H4
3996,LL3.9
3997,H4
3998,LL6
4000,H5
4001,LL6
4002,H4
4003,L3.7
4004,H4
4005,H4
4006,H5
4007,H3.7
4008,H4
4009,H5
4012,H5
4013,L5
4014,H6
4015,L5
4018,H3.7
4019,LL6
4020,H5
4022,LL3.8
4023,EL3
4024,LL6
4026,CV3
4027,H5
4029,L3.8
4032,H6
4033,L3.7
4035,L6
4036,LL3
4037,LL3.2
4038,H3.4
4039,H6
4040,H4
4041,H4
4043,CM2
4046,H4
4047,H4
4048,H5
4049,H3
4050,H3.8
4051,H4
4053,LL3.7
4054,H5
4055,L6
4057,L3.8
4059,L3.7
4061,L6
4063,L6
4064,H6
4065,L6
4066,L/LL3.4
4067,H4
4068,H5
4069,H5
4070,H4
4072,L4
4074,H4
4075,L6
4076,H4
4079,Diogenite
4080,Angrite
4081,L6
4082,L6
4083,H3.6
4084,L5
4085,H4
4086,Diogenite
4087,H4
4088,L6
4089,H4
4090,L3.3
4091,H3.5
4092,H4
4094,L6
4095,H3.8
4096,H3.8
4097,Eucrite-mmict
4098,L6
4099,H4
4100,H4
4101,H6
4103,Eucrite-cm
4104,L6
4105,H4
4106,LL3.3
4108,L3.3
4109,H3.8
4110,L6
4111,L3.8
4112,Eucrite
4113,L6
4114,L3.8
4115,EH3
4116,H4
4117,LL3.5
4119,H6
4120,H3.7
4121,L3.7
4122,Eucrite-br
4123,H4
4124,H4
4125,H4
4127,LL3.9
4129,H3.9
4130,H4
4133,H5
4134,H5
4135,L5
4136,L6
4137,L6
4138,H6
4141,LL6
4142,H4
4145,L3.9
4146,L3.7
4148,L6
4149,L6
4152,L6
4153,L6
4154,L5
4155,H4
4157,H4
4158,H5
4159,H5
4161,CK6
4162,H4
4164,H5
4165,H6
4166,H4
4167,CM2
4169,H3.9
4170,Eucrite
4171,L6
4172,H4
4173,L6
4174,H6
4175,L4
4176,Eucrite-mmict
4177,H5
4178,H5
4179,L6
4180,L5
4181,H4
4182,CK4
4183,H5
4184,EH5
4185,H5
4187,L4
4188,H5
4189,H6
4193,L3.6
4194,H4
4197,L6
4200,H3.7
4201,H3.7
4202,H3.7
4203,L3.3
4207,L3.9
4209,H4
4210,H4
4213,LL4
4214,L4
4215,H3
4216,L3
4217,LL6
4219,H4
4220,H4
4221,LL3.8
4223,L6
4224,H4
4225,L6
4226,L6
4228,H6
4231,L3.3
4232,H5
4235,Diogenite
4238,H4
4242,L6
4244,CO3
4245,H4
4246,LL6
4247,H3.7
4248,H3.8
4249,H4
4250,CH3
4251,L6
4253,H3.6
4254,H6
4255,H3.7
4256,H3
4257,Achondrite-ung
4259,H5
4260,C6
4261,LL3
4263,H4
4264,LL6
4265,L5
4267,H3.8
4269,H5
4270,H4
4272,L6
4273,L4
4274,H5
4275,H4
4276,LL3.9
4277,H4
4279,L6
4280,H6
4281,H6
4282,H6
4283,H5
4284,EH3
4285,H5
4289,H6
4290,L6
4291,H4
4292,L6
4293,LL6
4297,LL6
4299,L5
4300,H4
4303,CM2
4304,CR2
4306,H3.8
4308,H6
4309,H
4310,L5
4312,H6
4313,L6
4315,H4
4316,LL3.0
4317,LL6
4318,H3.7
4319,H5
4320,LL6
4321,EL6
4322,H3
4323,H4
4324,H4
4325,LL3.7
4326,L6
4327,H5
4328,H4
4330,L3.9
4331,L3.8
4332,L3
4333,L6
4335,H3.7
4336,L6
4337,LL3
4338,L6
4339,L4
4340,H3
4341,CO3
4343,L3
4345,L3
4346,L3
4347,L6
4348,H6
4349,L3
4351,H5
4352,L3
4353,H4
4354,LL3
4355,H4
4356,LL3
4357,LL6
4358,LL3
4360,H3
4361,L6
4362,L3
4363,H5
4364,CM2
4366,H6
4369,H5
4370,H6
4371,H5
4372,H4
4373,H6
4374,LL4
4375,L6
4376,H5
4377,L6
4378,H4
4379,H4
4380,H4
4382,H6
4386,L4
4389,H6
4392,L3
4394,H4
4395,LL3
4396,LL6
4397,H6
4400,CH3
4401,L6
4403,H6
4404,L3
4405,L3
4406,H4
4407,L5
4408,L6
4411,H5
4414,H4
4415,H4
4416,H4
4418,L3
4419,L6
4420,H6
4421,H4
4422,L5
4423,H4
4426,H5
4427,H6
4428,L5
4429,L4
4432,H5
4433,H6
4434,CK6
4435,H3
4436,H3
4437,LL6
4438,H4
4439,L6
4440,H6
4442,H6
4443,L6
4444,L6
4446,L3
4447,L6
4448,H6
4449,LL6
4451,LL3
4452,LL3
4453,H6
4454,H5
4455,H6
4456,Eucrite-mmict
4457,L4
4458,L3
4459,H6
4460,L6
4461,H5
4462,H4
4463,L3
4464,L6
4466,Lunar (gabbro)
4467,H4
4468,LL3
4469,H5
4470,H6
4472,L6
4473,L6
4474,H5
4475,H4
4476,H5
4477,H4
4478,L4
4479,L3
4480,L6
4481,H5
4482,H4
4483,H4
4484,H4
4485,H6
4486,L6
4487,H4
4489,H4
4491,H5
4492,H4
4493,H4
4494,H4
4495,H6
4496,H4
4498,H4
4499,L6
4500,H4
4501,H4
4502,H4
4503,H4
4504,H4
4505,H4
4506,H4
4507,H4
4509,LL6
4510,LL4
4511,H6
4512,H6
4513,L6
4514,L6
4515,L6
4516,H6
4517,LL3
4518,LL3
4519,H3
4520,LL3
4521,H4
4522,L6
4523,LL4
4524,H4
4525,H4
4526,H5
4528,Eucrite
4529,Eucrite-pmict
4530,Eucrite-pmict
4537,E6
4538,H5
4539,H6
4540,H6
4541,LL6
4542,L6
4543,L6
4544,H5
4545,LL4
4546,LL3
4547,Diogenite
4548,Diogenite
4550,LL3
4552,L4
4553,H5
4554,LL4
4555,H5
4556,H4
4558,LL6
4559,L6
4560,L4
4561,H4
4562,H5
4563,L6
4564,H4
4565,L4
4566,LL5
4567,H6
4568,H5
4569,LL4
4570,L6
4571,L6
4572,H4
4573,L6
4574,LL4
4575,LL3
4576,L6
4577,H5
4578,LL6
4579,LL4
4580,H4
4581,LL3
4582,LL3
4583,LL3
4584,H3
4585,LL3
4586,L4
4589,H4
4590,H4
4591,H4
4592,H4
4593,H5
4594,L6
4595,LL3
4596,LL6
4597,H4
4598,H6
4600,H5
4601,H5
4602,H6
4604,L6
4605,L6
4606,L6
4608,LL3
4609,LL6
4610,L6
4611,Acapulcoite
4612,L6
4613,L6
4614,L6
4615,LL4
4616,H4
4617,H5
4618,LL4
4620,LL3
4622,LL3
4623,H4
4624,L3
4625,H4
4627,LL3
4628,L3
4629,L5
4630,H4
4631,H6
4632,LL3
4633,L6
4635,H4
4636,H6
4637,H5
4638,H5
4639,EL6
4640,Ureilite
4641,L6
4642,H6
4643,H5
4644,L6
4645,H5
4646,L6
4647,H4
4648,H5
4649,H4
4650,H3
4652,H3
4653,Diogenite
4654,H5
4658,H5
4659,L5
4660,CK4
4662,H4
4663,L6
4664,CM2
4665,H4
4666,H4
4667,H5
4668,H6
4669,L3
4670,H4
4671,H6
4672,L5
4674,H4
4675,H4
4676,L3
4677,H5
4679,H4
4680,L6
4681,L3
4682,H4
4683,L6
4684,L5
4685,H4
4687,L6
4688,L6
4689,H4
4690,LL3
4691,H4
4692,H6
4693,L6
4694,H5
4695,L6
4696,H5
4697,R4
4698,Ureilite
4699,H4
4700,L6
4702,L6
4703,LL6
4704,L6
4705,L6
4706,LL3
4707,H4
4708,H4
4710,L6
4711,H4
4712,L6
4713,H3.7
4714,H3
4715,H4
4716,L4
4717,L6
4718,H5
4719,L4
4720,H4
4721,L6
4722,LL4
4723,L
4724,H4
4725,H4
4726,H5
4727,L
4728,L
4729,L6
4730,L6
4731,L6
4732,Mesosiderite
4733,H5
4735,L6
4737,H5
4738,L6
4739,H5
4740,L6
4742,L6
4743,L6
4744,L6
4745,L6
4746,L6
4747,L3
4748,EL6
4749,L6
4750,L6
4751,H4
4752,H5
4754,H4
4755,H5
4756,H5
4757,L6
4758,H6
4760,L6
4761,L6
4762,H3
4763,H4
4764,L4
4765,L6
4766,H4
4767,H4
4768,EH3
4769,H4
4770,LL6
4771,H4
4772,H4
4774,H6
4775,LL6
4776,EL3
4777,L4
4778,H4
4779,L4
4780,H5
4782,H3
4783,LL4
4785,H6
4787,H5
4788,H5
4790,H4
4791,H5
4792,H6
4793,LL4
4794,L6
4795,H3
4796,L6
4797,L
4798,H4
4799,L6
4800,H5
4801,LL4
4802,H4
4803,CO3
4804,H4
4805,L5
4806,L4
4807,LL4
4808,LL4
4810,L6
4811,L3
4812,LL6
4813,L6
4814,H4
4815,L6
4816,L6
4817,L4
4818,L
4819,H4
4820,LL5
4822,C4
4823,L6
4824,H4
4825,H4
4827,LL3
4828,L4
4829,H4
4830,H6
4831,H4
4832,H3
4834,H6
4837,L6
4838,H5
4839,H4
4840,H3.7
4862,Eucrite
4863,L6
4864,H5
4867,L6
4876,L3.1
4879,LL3.2
4881,L5
4882,"Iron, IAB-ung"
4883,L4
4884,L6
4885,LL6
4886,EL6
4888,L6
4890,H4
4891,L6
4892,OC
4893,Aubrite
4894,"Iron, IIG"
4897,"Iron, IIIAB"
4898,"Iron, IIIAB"
4899,L6
4900,L6
4901,H4
4903,L5
4905,H4
4906,"Iron, IIAB"
4907,H
4909,"Iron, IIIAB"
4910,L4
4911,CV3
4912,H6
4913,L6
4914,H6
4915,"Iron, ungrouped"
4916,"Iron, ungrouped"
4917,L6
4918,H6
4919,"Iron, ungrouped"
4920,"Iron, IIIAB"
4921,"Iron, IIIAB"
4922,"Iron, IAB-sLL"
4923,L6
4924,"Iron, IIIAB"
4925,L4
4926,L6
4927,"Iron, IAB-sLL"
4928,CV3
4929,"Iron, IAB complex"
4930,"Iron, IAB-MG"
4931,"Iron, IIC"
4932,"Iron, IIIAB"
4934,"Iron, ungrouped"
4935,LL6
4936,L6
4937,L5
4938,CM2
4939,"Iron, IIIAB"
4940,"Iron, ungrouped"
4941,"Iron, ungrouped"
4942,H5
4945,"Pallasite, PMG"
4946,Mesosiderite-A1
4947,H5
4948,LL4
4949,L6
4950,"Iron, IIE-an"
4951,L4
4952,H5
4953,"Iron, IIIAB"
4954,L5
4955,H5
4957,L5
4958,Eucrite-unbr
4959,H3.3
4960,H3.3
4961,H3.3
4962,L6
4963,H5
4964,L5
4965,H6
4966,L5
4967,L5
4968,LL6
4969,L6
4970,L6
4971,LL6
4972,H6
4973,H5
4974,H4
4975,L6
4976,LL5
4977,L6
4978,L5
4980,"Iron, IAB complex"
4981,L6
4982,"Iron, IIIAB"
4983,"Iron, IIIAB"
4984,H5
4985,L5
4986,H5
4987,L6
4988,L6
4989,H6
4991,L6
4992,L6
4993,H5
4994,LL6
4995,L5
4996,L5
4998,L6
4999,L6
5000,L4
5001,C2-ung
5002,L6
5003,"Iron, IIIAB"
5004,L6
5005,C2-ung
5006,"Iron, IIG"
5007,H6
5008,H6
5010,H5
5011,LL4
5014,CBa
5015,"Iron, IC"
5016,Pallasite
5017,"Iron, IIIAB"
5018,L6
5019,H5-an
5020,H4/5
5021,H6
5022,"Iron, IIAB"
5023,H6
5024,LL6
5025,L6
5026,LL6
5027,L6
5028,Eucrite-mmict
5029,L6
5030,OC
5031,H4
5032,H
5033,EH4/5
5034,L5
5035,LL3.8
5037,L6
5039,L6
5040,LL3-6
5041,Howardite
5042,Eucrite-pmict
5043,H4
5044,H6
5045,Diogenite
5046,"Iron, IIAB"
5047,"Iron, IIIAB"
5048,L6
5049,Eucrite-cm
5050,"Iron, IIAB"
5051,H5
5052,"Iron, IIIF"
5053,H5
5054,H6
5056,H4
5057,"Iron, IAB-sLL"
5058,"Iron, IVA"
5059,Aubrite
5060,LL3.15
5061,LL6
5062,"Iron, IAB complex"
5063,H6
5064,L/LL4
5065,L5
5066,"Iron, IAB-MG"
5067,H4
5068,L5
5069,H6
5070,L6
5071,L6
5072,H6
5074,H4
5075,EL6
5076,LL6
5077,Iron
5078,"Iron, IIIAB"
5079,Eucrite-mmict
5080,H5
5081,L6
5082,L5
5083,L5
5084,L6
5085,L4
5086,H5
5087,L5
5088,L4
5090,LL3.9
5091,H5
5092,"Iron, ungrouped"
5093,L6
5094,"Iron, IVA"
5095,H6
5096,H5
5097,"Iron, IAB-MG"
5098,"Iron, IIAB"
5099,"Iron, IAB-MG"
5101,H5
5102,H6
5103,Mesosiderite-B4
5104,H5
5105,H5
5106,H5
5107,"Iron, IVA"
5108,H5
5109,H5
5110,LL6
5111,L6
5112,CM2
5113,L5
5114,H5
5115,L6
5116,Iron
5117,L4
5118,L
5119,H6
5120,Eucrite-mmict
5121,L3
5122,H5
5123,H6
5124,L6
5125,L5
5126,"Iron, IIIAB"
5127,Brachinite
5128,L
5129,L6
5130,"Pallasite, PMG"
5131,"Iron, IIIAB"
5132,L6/7
5133,"Iron, IIAB"
5134,H5
5135,H/L3.9
5136,"Pallasite, PMG-an"
5137,L6
5139,"Iron, IID"
5140,Eucrite-pmict
5141,"Iron, IIIAB"
5142,L5
5143,"Iron, IVA"
5144,"Iron, IAB-ung"
5145,H4
5146,L6
5147,OC
5148,OC
5149,OC
5150,L6
5151,H3.7
5152,H5
5153,OC
5154,"Iron, IID"
5155,L6
5156,L6
5158,"Iron, IIAB"
5160,H6
5161,Mesosiderite-B4
5162,"Iron, IIIAB"
5164,L6
5165,Howardite
5166,"Iron, IIIAB"
5167,H5
5168,"Iron, IAB-MG"
5169,H5
5170,"Iron, IAB-MG"
5171,"Iron, IAB-ung"
5172,"Iron, IIIE"
5173,H5
5174,L6
5175,H4-an
5176,L6
5177,L6
5178,L6
5179,"Iron, IVA"
5180,H4
5181,Aubrite
5182,"Iron, ungrouped"
5183,H6
5185,L/LL6
5186,"Iron, IIIAB"
5187,OC
5188,"Iron, IIIAB"
5189,Eucrite-mmict
5190,"Iron, IIIE"
5192,"Iron, IAB-ung"
5193,L6
5194,Lunar (anorth)
5196,Eucrite-mmict
5197,L-imp melt
5198,"Iron, IIAB"
5200,Stone-uncl
5201,L6
5203,"Iron, ungrouped"
5204,Eucrite-mmict
5205,L6
5206,CK3
5207,Howardite
5208,LL3.4
5209,H6
5210,L5
5211,H6
5212,H5
5213,L6
5214,L6
5215,L6
5216,L6
5217,LL6
5218,H6
5219,L3
5220,H5
5221,L6
5222,L6
5223,L6
5224,L6
5225,L6
5226,H6
5227,L6
5228,L/LL6
5229,L6
5230,L/LL6
5231,L6
5232,L6
5233,L6
5234,L6
5235,LL6
5236,LL6
5237,L6
5238,L6
5239,L6
5240,L6
5241,H6
5242,H6
5243,CV3-an
5245,"Iron, IIIAB"
5246,Iron
5247,"Iron, IAB-MG"
5249,L5
5250,L6
5251,H4
5252,H5
5253,H6
5254,"Iron, IIIAB"
5255,H?
5256,"Iron, IIIAB"
5257,"Iron, IAB-MG"
5258,H6
5260,H6
5261,"Iron, IVB"
5262,"Iron, IIIAB"
5263,"Iron, IIIAB"
5264,H6
5265,LL6
5266,"Iron, IID"
5267,H5
5268,L5
5270,H5
5271,R3.8
5272,H4/5
5273,H4/5
5274,H5
5275,H5
5277,"Iron, IAB-sLM"
5278,L6
5279,H5
5281,L3.9
5282,"Iron, IIIAB"
5283,L6
5284,"Iron, IIAB"
5285,"Iron, IIIAB"
5286,"Iron, IAB-MG"
5287,H4
5288,H5
5289,"Iron, IIIAB"
5291,H5
5293,L6
5294,Iron
5295,Stone-uncl
5296,OC
5297,L5
5298,L6
5299,H4
5300,H6
5302,H6
5303,H4
5304,"Iron, IIAB"
5305,H5
5306,L3.7
5307,H5
5308,H5
5309,"Iron, IIIF"
5310,H4-an
5313,L6
5314,H6
5315,LL3.4
5316,L5
5317,H5
5318,"Iron, IIIAB"
5319,"Iron, IIIAB"
5320,L5
5321,L6
5322,H5
5323,H5
5324,H5
5325,L6
5326,"Iron, IIIAB"
5328,"Iron, IVA"
5329,H6
5330,H6
5331,Martian (chassignite)
5332,L6
5333,Mesosiderite-an
5334,Howardite
5335,"Iron, IAB-sHL"
5336,"Iron, IID"
5338,H4
5339,H4
5340,LL6
5341,L5
5342,Eucrite-mmict
5343,"Iron, IIAB"
5344,Stone-uncl
5345,H6
5346,L6
5347,H4
5348,"Iron, IIAB"
5349,LL6
5350,"Iron, IC"
5351,"Iron, IIIAB"
5352,"Iron, IVA-an"
5353,"Iron, ungrouped"
5354,Mesosiderite-B1
5355,"Iron, IIIAB"
5357,L6
5360,L6
5361,"Iron, IAB-MG"
5362,"Iron, IIIAB"
5363,"Iron, IIIAB"
5364,L5
5366,"Iron, IIAB"
5367,L6
5369,H5
5370,H5
5371,L6
5372,H4
5373,"Iron, IIIF"
5374,L6
5375,L5
5376,OC
5377,"Iron, IVA"
5378,H4
5379,"Iron, IIIAB"
5380,L6
5381,Iron
5382,H3.5
5384,Mesosiderite-A2
5385,H3.6
5386,L6
5387,"Iron, IIAB"
5388,H6
5390,L6
5391,L6
5392,H5
5393,L6
5394,H5
5395,L6
5396,"Pallasite, PES"
5397,CM2
5398,Iron
5399,H5
5400,H5
5401,L6
5402,"Iron, IAB-ung"
5403,H5
5404,"Iron, IIE"
5405,"Iron, IIIE"
5407,CO3.0
5410,"Iron, IIIAB"
5411,H5
5412,H5
5413,H5
